AIRLINE_ID,YEAR,QUARTER,PASSENGERS,FREIGHT,MAIL_x,DISTANCE,UNIQUE_CARRIER_NAME,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,EMPFULL,EMPPART,EMPTOTAL,EMPFTE,MAINTENANCE,TOTAL_AIR_HOURS,AIR_DAYS_ASSIGN,AIR_FUELS_ISSUED,OTHER,OP_PROFIT_LOSS
19385,1990,1,8535,633860,1820680,36752,Reeve Aleutian Airways Inc.,0,932870,932870,0,0,0,0,932870,0,422652,422652,0,0,0,0,0,0,1355522,0,1355522,742,195,937,841,2309.8,,,,65.44,110.17
19385,1990,2,12374,751280,2030220,43086,Reeve Aleutian Airways Inc.,0,1255249,1255249,0,0,0,0,1255249,0,430984,430984,0,0,0,0,0,0,1686233,0,1686233,760,205,965,863,2175.9,,,,61.77,1022.48
19385,1990,3,11609,795720,1968900,34398,Reeve Aleutian Airways Inc.,0,1335008,1335008,0,0,0,0,1335008,0,450946,450946,0,0,0,0,0,0,1785954,0,1785954,765,218,983,875,1803.01,,,,112.32,1104.51
19385,1990,4,7328,691140,1804960,34352,Reeve Aleutian Airways Inc.,0,1151488,1151488,0,0,0,0,1151488,0,445827,445827,0,0,0,0,0,0,1597315,0,1597315,781,156,937,860,2340.38,,,,304.49,-1222.53
19385,1991,1,6641,707700,1384060,36104,Reeve Aleutian Airways Inc.,0,989380,989380,0,0,0,0,989380,0,402986,402986,0,0,0,0,0,0,1392366,0,1392366,775,177,952,864,2183.46,,,,63.53,-1476.14
19385,1991,2,12294,786980,1698160,37202,Reeve Aleutian Airways Inc.,0,1330465,1330465,0,0,0,0,1330465,0,423183,423183,0,0,0,0,0,0,1753648,0,1753648,799,174,973,886,1845.94,,,,136.31,566.25
19385,1991,3,10819,866280,1467060,35583,Reeve Aleutian Airways Inc.,0,1271613,1271613,0,0,0,0,1271613,0,439970,439970,0,0,0,0,0,0,1711583,0,1711583,814,204,1018,916,2570.68,,,,32.03,-1013.88
19385,1991,4,7926,714760,1365460,33832,Reeve Aleutian Airways Inc.,0,1189436,1189436,0,0,0,0,1189436,0,418305,418305,0,0,0,0,0,0,1607741,0,1607741,832,165,997,915,2572.03,,,,132.28,-2206.05
19385,1992,1,11877,992260,1756040,41140,Reeve Aleutian Airways Inc.,1444061,0,1444061,0,0,0,0,1444061,0,108660,108660,0,0,0,0,0,0,1552721,0,1552721,846,168,1014,931,2274.68,,,,148.59,-2336.64
19385,1992,2,14830,1152400,1235440,38593,Reeve Aleutian Airways Inc.,1491617,0,1491617,0,0,0,0,1491617,0,27943,27943,0,0,0,0,0,0,1519560,0,1519560,840,143,983,913,1916.26,,,,83.16,-1697.63
19385,1992,3,16915,1415600,1676680,39936,Reeve Aleutian Airways Inc.,1498379,0,1498379,0,0,0,0,1498379,0,23586,23586,0,0,0,0,0,0,1521965,0,1521965,838,179,1017,928,2081.16,,,,212.17,-327.8
19385,1992,4,12908,1212900,1812840,39583,Reeve Aleutian Airways Inc.,1459890,0,1459890,0,0,0,0,1459890,0,17058,17058,0,0,0,0,0,0,1476948,0,1476948,828,183,1011,920,2118.8,,,,-20.81,-1263.93
19385,1993,1,16374,1204200,1467920,42543,Reeve Aleutian Airways Inc.,1250944,0,1250944,0,0,0,0,1250944,13000,19414,32414,0,0,0,0,0,0,1283358,0,1283358,813,179,992,903,1730.66,,,,129.48,36.44
19385,1993,2,12939,1037100,1852780,38268,Reeve Aleutian Airways Inc.,1327127,0,1327127,0,0,0,0,1327127,13000,7599,20599,0,0,0,0,0,0,1347726,0,1347726,790,180,970,880,1883.26,,,,92.44,-681.49
19385,1993,3,12343,1310480,1847140,40049,Reeve Aleutian Airways Inc.,1421462,0,1421462,0,0,0,0,1421462,9000,3905,12905,0,0,0,0,0,0,1434367,0,1434367,772,191,963,868,1986.76,,,,57.75,-676.55
19385,1993,4,9062,1064040,1613280,39705,Reeve Aleutian Airways Inc.,1272699,0,1272699,0,0,0,0,1272699,0,0,0,0,0,0,0,0,0,1272699,0,1272699,775,150,925,851,1957.35,,,,42.73,-1986.86
19385,1994,1,10835,850380,1435780,41831,Reeve Aleutian Airways Inc.,1168962,0,1168962,0,0,0,0,1168962,906,3501,4407,0,0,0,14793,14793,0,1173369,0,1188162,773,140,913,843,1742.42,,,,90.55,-1315.83
19385,1994,2,8944,1137880,1553020,39838,Reeve Aleutian Airways Inc.,1207419,0,1207419,0,0,0,0,1207419,5953,0,5953,0,10533,0,0,10533,0,1213372,0,1223905,782,150,932,858,1638.53,,,,60.93,-575.38
19385,1994,3,9836,1179820,1485540,41187,Reeve Aleutian Airways Inc.,1179508,0,1179508,0,0,0,0,1179508,6004,6743,12747,0,13903,0,0,13903,0,1192255,0,1206158,786,154,940,864,1403.66,,,,-45.85,-305.57
19385,1994,4,8645,1097500,1386800,41402,Reeve Aleutian Airways Inc.,1025430,0,1025430,0,0,0,0,1025430,1349,0,1349,0,4585,0,0,4585,0,1026779,0,1031364,793,125,918,856,1534.39,,,,-49.29,-1220
19385,1995,1,14680,936100,1120240,43547,Reeve Aleutian Airways Inc.,1075331,0,1075331,0,0,0,0,1075331,6605,7684,14289,0,12542,0,0,12542,0,1089620,0,1102162,776,131,907,842,1743.21,,,,66.26,-610.94
19385,1995,2,13915,1113600,1864540,35239,Reeve Aleutian Airways Inc.,1137987,0,1137987,0,0,0,0,1137987,3026,5367,8393,0,2362,0,0,2362,0,1146380,0,1148742,613,277,890,753,1911.22,,,,2.97,-499.77
19385,1995,3,17141,1173840,3279820,35434,Reeve Aleutian Airways Inc.,1445816,0,1445816,0,0,0,0,1445816,6921,0,6921,0,889,0,0,889,0,1452737,0,1453626,734,254,988,862,1760.61,,,,52.61,422.36
19385,1995,4,14021,1111580,2879540,35399,Reeve Aleutian Airways Inc.,1302338,0,1302338,0,0,0,0,1302338,1962,3344,5306,0,15768,0,0,15768,0,1307644,0,1323412,749,186,935,843,2274.7,,,,123.27,-2179.97
19385,1996,1,16522,1261188,2842335,38459,Reeve Aleutian Airways Inc.,870428,487157,1357585,0,0,0,0,1357585,7192,23973,31165,0,3254,0,0,3254,0,1388750,0,1392004,798,154,952,875,2041.25,,,,62.25,-595.43
19385,1996,2,18642,1052780,3313980,38447,Reeve Aleutian Airways Inc.,1366006,0,1366006,0,0,0,0,1366006,369,3891,4260,1633,0,0,0,1633,0,1370266,0,1371899,799,172,971,886,2010.6,,,,78.12,33.25
19385,1996,3,21255,1011560,3650060,38872,Reeve Aleutian Airways Inc.,1516003,0,1516003,0,0,0,0,1516003,1354,3712,5066,0,15678,0,0,15678,0,1521069,0,1536747,797,199,996,897,1891.93,,,,101,-149.55
19385,1996,4,16090,965200,3006280,36167,Reeve Aleutian Airways Inc.,1268522,0,1268522,0,0,0,0,1268522,1855,0,1855,0,13595,0,0,13595,0,1270377,0,1283972,827,168,995,912,2280.64,,,,89.2,-2374.55
19385,1997,1,16986,982880,2558540,40091,Reeve Aleutian Airways Inc.,849067,500597,1349664,0,0,0,0,1349664,0,21027,21027,0,17018,0,0,17018,0,1370691,0,1387709,848,170,1018,933,2324.27,,,,72.11,-972.03
19385,1997,2,15055,1132800,3092600,40611,Reeve Aleutian Airways Inc.,1369223,0,1369223,0,0,0,0,1369223,0,253606,253606,0,105927,0,0,105927,0,1622829,0,1728756,878,143,1021,950,2282.81,,,,106.2,-168.13
19385,1997,3,15628,1147160,2873340,43296,Reeve Aleutian Airways Inc.,1343347,0,1343347,0,0,0,0,1343347,5871,249734,255605,0,144088,0,0,144088,0,1598952,0,1743040,869,146,1015,943,1862.96,,,,109.15,65.81
19385,1997,4,14760,1168660,2528340,40392,Reeve Aleutian Airways Inc.,1218419,0,1218419,0,0,0,0,1218419,18243,236241,254484,0,138172,0,0,138172,0,1472903,0,1611075,865,116,981,924,2448.71,,,,169.88,-1436.91
19385,1998,1,13357,967120,2147240,41342,Reeve Aleutian Airways Inc.,1255951,0,1255951,0,0,0,0,1255951,66537,112976,179513,44935,102962,0,0,147897,0,1435464,0,1583361,870,135,1005,938,2620.88,,,,126.81,-1226.87
19385,1998,2,13251,857120,2454800,41867,Reeve Aleutian Airways Inc.,1294981,0,1294981,0,0,0,0,1294981,32013,159997,192010,0,164438,0,0,164438,0,1486991,0,1651429,906,119,1025,966,2846.84,,,,164.56,-639.49
19385,1998,3,14181,895740,2791560,40867,Reeve Aleutian Airways Inc.,937218,0,937218,0,0,0,0,937218,0,106157,106157,0,134944,0,0,134944,0,1043375,0,1178319,933,114,1047,991,2052.63,,,,153.44,617.33
19385,1998,4,12956,620500,2479180,39943,Reeve Aleutian Airways Inc.,1259812,0,1259812,0,0,0,0,1259812,84720,119162,203882,0,242090,0,0,242090,0,1463694,0,1705784,916,113,1029,973,2252.55,,,,239.75,-934.27
19385,1999,1,11932,780100,1790620,39092,Reeve Aleutian Airways Inc.,1123866,0,1123866,0,0,0,0,1123866,58681,115093,173774,0,168279,0,0,168279,0,1297640,0,1465919,915,107,1022,970,2356.19,,,,144.59,-848.42
19385,1999,2,11536,746320,1634440,37334,Reeve Aleutian Airways Inc.,1148586,0,1148586,0,0,0,0,1148586,119920,57303,177223,0,229261,0,0,229261,0,1325809,0,1555070,880,103,983,932,2125.48,,,,158.92,-263.69
19385,1999,3,15298,986780,2372920,39808,Reeve Aleutian Airways Inc.,1366823,0,1366823,0,0,0,0,1366823,31884,132382,164266,0,272963,0,0,272963,0,1531089,0,1804052,842,117,959,901,2108.26,,,,185.48,199.19
19385,1999,4,11587,623980,2194560,41057,Reeve Aleutian Airways Inc.,691292,0,691292,0,0,0,0,691292,10181,135566,145747,0,103171,0,0,103171,0,837039,0,940210,858,119,977,918,2100.47,,,,83.84,-962.5
19385,2000,1,9545,877920,1965080,38503,Reeve Aleutian Airways Inc.,615115,0,615115,0,0,0,0,615115,137500,0,137500,0,81047,0,0,81047,218547,752615,81047,833662,822,121,943,884,2932.68,,,,93.44,-2340.07
19385,2000,2,10976,700900,2460780,36173,Reeve Aleutian Airways Inc.,675224,0,675224,0,99575,0,99575,774799,101329,88545,189874,0,0,0,0,0,189874,865098,99575,964673,779,98,877,828,2696.72,,,,128.58,-182.23
19385,2000,3,10902,768820,2309120,37060,Reeve Aleutian Airways Inc.,1007985,0,1007985,0,164464,0,164464,1172449,237961,0,237961,0,0,0,0,0,237961,1245946,164464,1410410,776,123,899,838,1649.42,,,,178.35,689.8
19385,2000,4,5885,322220,1390760,21396,Reeve Aleutian Airways Inc.,720063,0,720063,0,100166,0,100166,820229,248360,0,248360,0,0,0,0,0,248360,968423,100166,1068589,581,81,662,622,1692.94,,,,117.62,-1510.63
19386,1990,1,9231424,157116601,79556877,7280504,Northwest Airlines Inc.,0,266246515,266246515,17524681,123541212,0,141065893,407312408,0,25654,25654,0,88581,1977436,3195838,5261855,0,266272169,0,412599917,115891,5661,121552,118722,189417,0,0,0,32688,-89823
19386,1990,2,9936773,166537637,74290877,6571540,Northwest Airlines Inc.,0,271194511,271194511,23109480,132548644,0,155658124,426852635,0,8913,8913,0,81844,0,2186451,2268295,0,271203424,0,429129843,121160,6217,127377,124269,195590,0,0,0,29614,63790
19386,1990,3,10489553,169418110,71679086,6843530,Northwest Airlines Inc.,0,270919970,270919970,29254545,145675027,0,174929572,445849542,0,65541,65541,125261,0,0,10087913,10213174,0,270985511,0,456128257,124509,6344,130853,127681,181421,0,0,0,25580,116246
19386,1990,4,9535116,181244824,89926395,6407961,Northwest Airlines Inc.,0,251751994,251751994,21561454,138076165,0,159637619,411389613,0,175424,175424,30983,56618,0,12996157,13083758,0,251927418,0,424648795,124330,6502,130832,127582,198009,0,0,0,51075,-231881
19386,1991,1,8551472,156885454,76998559,6318467,Northwest Airlines Inc.,0,246306938,246306938,16396917,117419042,0,133815959,380122897,0,93001,93001,228298,0,0,16187687,16415985,0,246399939,0,396631883,122651,6400,129051,125852,194887,0,0,0,23401,-114621
19386,1991,2,10068621,183697897,76463275,6300864,Northwest Airlines Inc.,0,261541696,261541696,22609563,131177420,0,153786983,415328679,0,0,0,49447,725608,0,9965885,10740940,0,261541696,0,426069619,125270,6698,131968,128619,179297,0,0,0,35538,39866
19386,1991,3,10690088,200677621,82755429,6508192,Northwest Airlines Inc.,0,269788446,269788446,28417416,157528162,0,185945578,455734024,0,68262,68262,0,164979,0,2826797,2991776,0,269856708,0,458794062,128543,7146,135689,132117,179443,0,0,0,42315,143299
19386,1991,4,10153646,188298032,101240426,6544367,Northwest Airlines Inc.,0,260618669,260618669,25161713,152952249,0,178113962,438732631,0,213693,213693,0,47572,0,2086370,2133942,0,260832362,0,441080266,129807,6959,136766,133287,217820,0,0,0,50261,-128660
19386,1992,1,8955902,181242942,94222423,6580296,Northwest Airlines Inc.,0,257602948,257602948,25281366,150816377,0,176097743,433700691,0,137978,137978,0,327294,0,1559512,1886806,0,257740926,0,435725475,132683,7056,139739,136212,212053,0,0,0,17374,-85065
19386,1992,2,10272680,201961071,91148748,6626536,Northwest Airlines Inc.,0,263331381,263331381,29419044,157710261,0,187129305,450460686,0,61242,61242,537427,324297,0,1902979,2764703,0,263392623,0,453286631,137803,7023,144826,141315,221497,0,0,0,47069,-126420
19386,1992,3,12726299,211033821,89814022,6703620,Northwest Airlines Inc.,0,287372999,287372999,31491057,170611715,0,202102772,489475771,0,91023,91023,462286,0,0,2749224,3211510,0,287464022,0,492778304,134216,6041,140257,137237,183801,0,0,0,49499,62698
19386,1992,4,9908321,215580003,115322770,7120471,Northwest Airlines Inc.,0,275762875,275762875,28077497,157954690,0,186032187,461795062,0,121225,121225,228004,194295,0,4440245,4862544,0,275884100,0,466778831,132058,5765,137823,134941,198106,0,0,0,29261,-160016
19386,1993,1,9835012,200853714,100644045,7030272,Northwest Airlines Inc.,0,265600589,265600589,26627393,142335155,0,168962548,434563137,0,27695,27695,0,560401,0,6997515,7557916,0,265628284,0,442148748,126176,5336,131512,128845,192946,0,0,0,37245,-57367
19386,1993,2,10971966,201546247,100604168,7333879,Northwest Airlines Inc.,0,265073636,265073636,33602878,142919559,0,176522437,441596073,0,118250,118250,0,164775,0,3462174,3626949,0,265191886,0,445341272,124982,5115,130097,127540,184228,0,0,0,35015,30281
19386,1993,3,11376490,214471953,98283528,7310864,Northwest Airlines Inc.,0,276840217,276840217,35431057,151977604,0,187408661,464248878,0,126128,126128,108169,358198,0,3274339,3740706,0,276966345,0,468115712,124688,5192,129880,127284,190200,0,0,0,24871,291515
19386,1993,4,10456330,221489432,123963970,7404716,Northwest Airlines Inc.,0,261135136,261135136,30457090,150013397,0,180470487,441605623,0,119094,119094,48112,142487,0,4214072,4404671,0,261254230,0,446129388,124525,5101,129626,127076,210732,0,0,0,13128,66365
19386,1994,1,10024319,189092514,110294072,7306634,Northwest Airlines Inc.,0,256975696,256975696,27803203,141544100,0,169347303,426322999,0,330833,330833,86069,246326,0,2445455,2777850,0,257306529,0,429431682,123982,6152,130134,127059,192699,0,0,0,39330,119109
19386,1994,2,11163298,227117192,114831693,6759998,Northwest Airlines Inc.,0,266731809,266731809,35720191,140070155,0,175790346,442522155,0,312658,312658,1177608,169378,0,3999226,5346212,0,267044467,0,448181025,124497,7841,132338,128418,209448,0,0,0,30564,213454
19386,1994,3,11933795,232654763,115549377,6894833,Northwest Airlines Inc.,0,281199260,281199260,38542285,144454135,0,182996420,464195680,0,545985,545985,87051,0,0,3722967,3810018,0,281745245,0,468551683,124560,8347,132907,128734,206174,0,0,0,18764,382199
19386,1994,4,10989562,226089737,141553477,7304354,Northwest Airlines Inc.,0,272462801,272462801,29346567,140908755,0,170255322,442718123,0,554704,554704,0,0,0,4365343,4365343,0,273017505,0,447638170,124574,8577,133151,128863,202620,0,0,0,17327,161712
19386,1995,1,10798136,188024236,128147793,7031542,Northwest Airlines Inc.,0,265866711,265866711,26061389,138562520,0,164623909,430490620,0,451044,451044,0,248827,0,1952707,2201534,0,266317755,0,433143198,124890,7558,132448,128669,211707,0,0,0,73243,88528
19386,1995,2,12237549,198583391,117655341,6878034,Northwest Airlines Inc.,0,276572704,276572704,36311651,144520270,0,180831921,457404625,0,253783,253783,28446,133088,0,344055,505589,0,276826487,0,458163997,125830,7254,133084,129458,212044,0,0,0,24124,255952
19386,1995,3,13143941,203467290,111351936,7041232,Northwest Airlines Inc.,0,293576496,293576496,39845845,154494022,0,194339867,487916363,0,217571,217571,97839,80064,0,0,177903,0,293794067,0,488311837,129366,5982,135348,132358,229667,0,0,0,555,462527
19386,1995,4,11768001,201497585,133191724,7069503,Northwest Airlines Inc.,0,281898351,281898351,34197565,149894739,0,184092304,465990655,0,485344,485344,0,74696,0,0,74696,0,282383695,0,466550695,129182,7176,136358,132771,214214,0,0,0,31891,103217
19386,1996,1,11675760,171294701,117503941,6726895,Northwest Airlines Inc.,0,199644159,199644159,31339138,145622647,0,176961785,376605944,0,217238,217238,27513,154196,0,0,181709,0,199861397,0,377004891,129005,7346,136351,132678,244073,0,0,0,11201,141808
19386,1996,2,13189794,193163345,114040008,6788700,Northwest Airlines Inc.,0,291545757,291545757,41290354,152753212,0,194043566,485589323,0,80264,80264,0,142648,0,0,142648,0,291626021,0,485812235,132183,7188,139371,135778,241989,0,0,0,27825,388691
19386,1996,3,14018624,202861238,108731332,7030019,Northwest Airlines Inc.,0,303417130,303417130,46866265,168993815,0,215860080,519277210,0,248311,248311,0,10868,0,0,10868,0,303665441,0,519536389,133879,7099,140978,137429,263782,0,0,0,33640,485263
19386,1996,4,12365527,192592327,133930418,7508279,Northwest Airlines Inc.,0,287677228,287677228,33295913,158928541,0,192224454,479901682,0,1022663,1022663,0,110075,0,663787,773862,0,288699891,0,481698207,134115,7673,141788,137952,301169,0,0,0,11174,92164
19386,1997,1,12282299,166094789,124233329,7246508,Northwest Airlines Inc.,0,286609087,286609087,29262562,153977940,0,183240502,469849589,0,326507,326507,48776,0,0,1296864,1345640,0,286935594,0,471521736,134831,7699,142530,138681,281210,0,0,0,29944,146195
19386,1997,2,13490161,184725498,124178809,7113383,Northwest Airlines Inc.,0,289673738,289673738,40671766,163222382,0,203894148,493567886,0,92407,92407,115780,0,0,879006,994786,0,289766145,0,494655079,136263,7518,143781,140023,291679,0,0,0,12853,299688
19386,1997,3,14374105,199580794,127323714,7231725,Northwest Airlines Inc.,0,306918789,306918789,44827077,178595689,0,223422766,530341555,0,266361,266361,113638,67577,0,0,181215,0,307185150,0,530789131,137098,7289,144387,140743,266957,0,0,0,31485,513794
19386,1997,4,12981428,204206137,140208306,7291610,Northwest Airlines Inc.,0,292188676,292188676,38420023,167335679,0,205755702,497944378,0,1368169,1368169,0,0,0,0,0,0,293556845,0,499312547,137908,7372,145280,141594,285319,0,0,0,21659,243541
19386,1998,1,12316574,167519704,123191726,6929257,Northwest Airlines Inc.,0,291548029,291548029,36132070,157912937,0,194045007,485593036,0,1118323,1118323,0,252466,0,0,252466,0,292666352,0,486963825,140187,7586,147773,143981,318331,0,0,0,22076,167989
19386,1998,2,13232202,164358331,107717479,6824109,Northwest Airlines Inc.,0,277950794,277950794,52068611,160146660,0,212215271,490166065,0,284105,284105,0,17201,0,0,17201,0,278234899,0,490467371,145070,7612,152682,148877,339453,0,0,0,37923,131435
19386,1998,3,10781737,131413585,63080580,6139593,Northwest Airlines Inc.,0,233550189,233550189,49456239,128292515,0,177748754,411298943,0,227562,227562,0,0,0,0,0,0,233777751,0,411526505,139237,7989,147226,143233,310798,0,0,0,44658,-252229
19386,1998,4,12514042,182101158,103517763,7176773,Northwest Airlines Inc.,0,288958951,288958951,51665347,146204954,0,197870301,486829252,0,1140441,1140441,0,129810,0,0,129810,0,290099392,0,488099503,143420,7814,151234,147328,358715,0,0,0,97307,-176561
19386,1999,1,11965997,162337256,93436509,6584607,Northwest Airlines Inc.,0,281108594,281108594,47340136,140163664,0,187503800,468612394,0,809971,809971,0,0,0,0,0,0,281918565,0,469422365,145279,8099,153378,149329,316051,0,0,0,5256,14606
19386,1999,2,13998035,182940025,97675024,6995408,Northwest Airlines Inc.,0,300990240,300990240,60811890,151514143,0,212326033,513316273,0,528816,528816,115305,0,0,0,115305,0,301519056,0,513960394,145582,9245,154827,150205,271245,0,0,0,23685,273735
19386,1999,3,14865285,196875872,93054023,7228375,Northwest Airlines Inc.,0,318649516,318649516,67387415,164988954,0,232376369,551025885,0,428868,428868,0,0,0,0,0,0,319078384,0,551454753,145669,9441,155110,150391,293529,0,0,0,23070,376537
19386,1999,4,13411765,211601201,118571354,7250888,Northwest Airlines Inc.,0,297974571,297974571,53967091,150975394,0,204942485,502917056,0,1095323,1095323,0,34535,0,0,34535,0,299069894,0,504046914,145273,9594,154867,150071,308135,0,0,0,32937,103934
19386,2000,1,12918831,177954663,104594031,7105279,Northwest Airlines Inc.,0,300726231,300726231,48157748,143230663,0,191388411,492114642,0,1244883,1244883,128135,0,0,0,128135,1373018,301971114,191516546,493487660,146350,9866,156216,151284,310294,0,0,0,15817,17492
19386,2000,2,14828553,201647740,98440599,7277530,Northwest Airlines Inc.,0,307145113,307145113,69774494,155345097,0,225119591,532264704,0,662434,662434,0,0,0,0,0,662434,307807547,225119591,532927138,147929,10497,158426,153178,304163,0,0,0,26978,275863
19386,2000,3,15416188,203712764,100033199,6752659,Northwest Airlines Inc.,0,323070009,323070009,73732904,166904131,0,240637035,563707044,0,795676,795676,115991,0,0,0,115991,911667,323865685,240753026,564618711,149676,10159,159835,154756,315345,0,0,0,31191,364609
19386,2000,4,13526413,205727070,112520962,7600156,Northwest Airlines Inc.,0,301302525,301302525,65116273,154001812,0,219118085,520420610,0,1472966,1472966,0,33894,0,0,33894,1506860,302775491,219151979,521927470,149776,10770,160546,155162,301770,0,0,0,17523,5567
19386,2001,1,12849609,168949350,103555692,7144345,Northwest Airlines Inc.,0,302048183,302048183,63703597,145252985,0,208956582,511004765,0,1450661,1450661,0,0,0,0,0,1450661,303498844,208956582,512455426,150311,10200,160511,155412,419239,0,0,0,25297,-230599
19386,2001,2,14562408,181105812,101392714,6754586,Northwest Airlines Inc.,0,312494289,312494289,76017049,155013579,0,231030628,543524917,0,1098894,1098894,0,0,0,0,0,1098894,313593183,231030628,544623811,149753,10659,160412,155084,350242,0,0,0,33199,-19663
19386,2001,3,13832122,167909597,79797037,6956538,Northwest Airlines Inc.,0,308941003,308941003,75207469,153664524,0,228871993,537812996,0,1066331,1066331,79297,60263,0,0,139560,1205891,310007334,229011553,539018887,143673,8927,152600,148137,334420,0,0,0,45700,-149771
19386,2001,4,10960458,155432233,58188839,5605589,Northwest Airlines Inc.,0,252150072,252150072,54868712,124730620,0,179599332,431749404,0,1146169,1146169,0,117060,0,0,117060,1263229,253296241,179716392,433012633,131017,5190,136207,133613,304618,0,0,0,30377,-396570
19386,2002,1,11446639,143939025,65281983,6268488,Northwest Airlines Inc.,0,268228092,268228092,51860826,124115449,0,175976275,444204367,0,1423939,1423939,0,83830,0,0,83830,1507769,269652031,176060105,445712136,128608,5582,134190,131400,308473,0,0,0,24841,-190838
19386,2002,2,13184162,174539451,57720510,6743065,Northwest Airlines Inc.,0,276106445,276106445,69446961,132420864,0,201867825,477974270,0,1149439,1149439,33349,99278,0,0,132627,1282066,277255884,202000452,479256336,129917,6511,136428,133173,316367,0,0,0,22849,-45702
19386,2002,3,13882807,170893992,45864943,5586413,Northwest Airlines Inc.,0,291924901,291924901,74684205,140440733,0,215124938,507049839,0,486931,486931,114118,370496,0,0,484614,971545,292411832,215609552,508021384,131774,6737,138511,135143,303792,0,0,0,35874,12165
19386,2002,4,12254000,216399007,51194600,6053901,Northwest Airlines Inc.,0,261786855,261786855,60773941,139358170,0,200132111,461918966,0,1100131,1100131,181761,624911,0,0,806672,1906803,262886986,200938783,463825769,128438,5792,134230,131335,330736,294.84,40.97,463828.39,50987,-559117
19386,2003,1,11804946,172236193,47828358,6090889,Northwest Airlines Inc.,0,253304590,253304590,52408396,131753200,0,184161596,437466186,0,1225586,1225586,29823,0,0,3017348,3047171,4272757,254530176,187208767,441738943,124218,4651,128869,126545,326796,290.12,39.17,441738.94,20845,-324664
19386,2003,2,12446326,192385748,47339951,5559557,Northwest Airlines Inc.,0,248625842,248625842,56307877,114985424,0,171293301,419919143,0,913468,913468,183554,0,0,5432448,5616002,6529470,249539310,176909303,426448613,114385,4551,118936,116661,218220,280.42,38.84,426448.61,22220,-76369
19386,2003,3,13531414,220091355,26440880,5082068,Northwest Airlines Inc.,0,263386225,263386225,64574196,133873924,0,198448120,461834345,0,661490,661490,0,40192,0,146363,186555,848045,264047715,198634675,462682390,113200,4584,117784,115493,226830,292.65,39.41,462682.41,24667,138706
19386,2003,4,12398631,229567789,9207625,6059686,Northwest Airlines Inc.,0,248926416,248926416,49484951,120381970,0,169866921,418793337,0,2041491,2041491,121740,110264,0,0,232004,2273495,250967907,170098925,421066832,112016,4333,116349,114183,245713,280.61,39.31,421066.83,19435,-14218
19386,2004,1,12048263,213707275,5962839,6049114,Northwest Airlines Inc.,0,254571311,254571311,47366658,118562088,0,165928746,420500057,0,866310,866310,0,85254,0,0,85254,951564,255437621,166014000,421451621,112704,4542,117246,114975,229386,288.04,39.09,421451.62,25085,-102297
19386,2004,2,13837206,233528081,5472519,5963944,Northwest Airlines Inc.,0,258991284,258991284,52217484,129660421,0,181877905,440869189,0,374405,374405,0,0,0,0,0,374405,259365689,181877905,441243594,112815,5045,117860,115338,228983,292.94,39.43,441243.61,26417,-4375
19386,2004,3,14329521,231960978,5152758,5212817,Northwest Airlines Inc.,0,264517662,264517662,54475309,140027054,0,194502363,459020025,0,362812,362812,0,0,0,0,0,362812,264880474,194502363,459382837,111574,5706,117280,114427,234270,299.73,40.12,459382.85,29414,87726
19386,2004,4,13320343,255447889,7805393,5658780,Northwest Airlines Inc.,0,255157686,255157686,53799924,133917356,0,187717280,442874966,0,426505,426505,0,220500,0,0,220500,647005,255584191,187937780,443521971,110419,6935,117354,113887,247887,295.19,40.15,443521.98,23887,-415051
19386,2005,1,13012542,219995703,6106990,6019539,Northwest Airlines Inc.,0,252888797,252888797,51582822,126230358,0,177813180,430701977,0,399126,399126,640325,163878,0,0,804203,1203329,253287923,178617383,431905306,112168,6074,118242,115206,273110,293.57,38.78,431905.31,21747,-296582
19386,2005,2,14679210,223701382,5736581,6132208,Northwest Airlines Inc.,0,259372942,259372942,57672802,129096255,0,186769057,446141999,0,278140,278140,353195,0,0,0,353195,631335,259651082,187122252,446773334,110108,6524,116632,113371,291259,301.57,39.43,454808.71,29981,-187158
19386,2005,3,14512143,229058775,5124940,5685934,Northwest Airlines Inc.,0,258390903,258390903,61137045,134525385,0,195662430,454053333,0,348047,348047,32000,0,0,0,32000,380047,258738950,195694430,454433380,100549,6288,106837,103693,364454,298.24,39.26,461660.75,25425,-159365
19386,2005,4,12398216,250127649,5926191,5352323,Northwest Airlines Inc.,0,224650623,224650623,45973085,125015051,0,170988136,395638759,0,559903,559903,42420,0,0,0,42420,602323,225210526,171030556,396241082,93862,5387,99249,96556,241794,266.69,36.06,396466.26,26490,-252107
19386,2006,1,12124529,218027646,3666868,5219334,Northwest Airlines Inc.,0,215138740,215138740,40402202,120942254,0,161344456,376483196,0,324436,324436,252700,0,0,0,252700,577136,215463176,161597156,377060332,90229,4760,94989,92609,247526,257.76,34.06,377060.34,24863,-6961
