AIRLINE_ID,YEAR,MONTH,PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER_NAME,QUARTER_x,US_CARRIER,LARGE_USCARRIER,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST,EMPFULL,EMPPART,EMPTOTAL,EMPFTE,QUARTER_y
19393,2019,11,13056920,20896360,0,4349537,Southwest Airlines Co.,4,1,1,0,168601291,168601291,0,0,1919533,1919533,170520824,0,122144,122144,0,0,0,0,0,122144,168723435,1919533,170642968,0,336900164,336900164,0,0,4416364,4416364,341316528,0,241766,241766,0,0,0,0,0,241766,337141930,4416364,341558294,59605,2282,61887,60746,4
19393,2019,12,14141163,20738132,0,4238188,Southwest Airlines Co.,4,1,1,0,177295478,177295478,0,0,2427503,2427503,179722981,0,100239,100239,0,0,0,0,0,100239,177395717,2427503,179823220,0,358549161,358549161,0,0,5685178,5685178,364234339,0,197536,197536,0,0,0,0,0,197536,358746697,5685178,364431875,59629,2276,61905,60767,4
19393,2020,1,11878890,21285103,0,4114234,Southwest Airlines Co.,1,1,1,0,161053094,161053094,0,0,1401057,1401057,162454151,0,63509,63509,0,0,0,0,0,63509,161116603,1401057,162517660,0,323308086,323308086,0,0,3309351,3309351,326617437,0,133801,133801,0,0,0,0,0,133801,323441887,3309351,326751238,59914,2302,62216,61065,1
19393,2020,2,11483838,20153696,0,3250389,Southwest Airlines Co.,1,1,1,0,150485066,150485066,0,0,1444506,1444506,151929572,0,53115,53115,0,0,0,0,0,53115,150538181,1444506,151982687,0,276788269,276788269,0,0,3038181,3038181,279826450,0,97475,97475,0,0,0,0,0,97475,276885744,3038181,279923925,60092,2344,62436,61264,1
19393,2020,3,6418211,17686044,0,3812302,Southwest Airlines Co.,1,1,1,0,141125506,141125506,0,0,1010536,1010536,142136042,0,65736,65736,0,0,0,0,0,65736,141191242,1010536,142201778,0,218869465,218869465,0,0,1862490,1862490,220731955,0,98445,98445,0,0,0,0,0,98445,218967910,1862490,220830400,59763,2318,62081,60922,1
19393,2020,4,515728,20510549,0,2619390,Southwest Airlines Co.,2,1,1,0,60576032,60576032,0,0,12817,12817,60588849,0,176777,176777,0,0,0,0,0,176777,60752809,12817,60765626,0,83355240,83355240,0,0,27634,27634,83382874,0,200660,200660,0,0,0,0,0,200660,83555900,27634,83583534,59866,2325,62191,61029,2
19393,2020,5,3672384,48381554,0,1520253,Southwest Airlines Co.,2,1,1,0,56436273,56436273,0,0,0,0,56436273,0,178833,178833,0,0,0,0,0,178833,56615106,0,56615106,0,69746812,69746812,0,0,0,0,69746812,0,186869,186869,0,0,0,0,0,186869,69933681,0,69933681,60012,2333,62345,61179,2
19393,2020,6,4637817,20334119,0,1890331,Southwest Airlines Co.,2,1,1,0,90878694,90878694,0,0,0,0,90878694,0,245868,245868,0,0,0,0,0,245868,91124562,0,91124562,0,106274476,106274476,0,0,0,0,106274476,0,310138,310138,0,0,0,0,0,310138,106584614,0,106584614,59947,2341,62288,61118,2
19393,2020,7,5119621,21035518,0,1598079,Southwest Airlines Co.,3,1,1,0,115244413,115244413,0,0,111944,111944,115356357,0,157320,157320,0,0,0,0,0,157320,115401733,111944,115513677,0,130238823,130238823,0,0,158239,158239,130397062,0,190899,190899,0,0,0,0,0,190899,130429722,158239,130587961,59726,2318,62044,60885,3
19393,2020,8,5113245,21013770,0,2384582,Southwest Airlines Co.,3,1,1,0,116189469,116189469,0,0,179465,179465,116368934,0,239003,239003,0,0,0,0,0,239003,116428472,179465,116607937,0,131711178,131711178,0,0,257711,257711,131968889,0,286634,286634,0,0,0,0,0,286634,131997812,257711,132255523,59355,2333,61688,60522,3
19393,2020,9,4833341,22456394,0,2115255,Southwest Airlines Co.,3,1,1,0,88629268,88629268,0,0,119564,119564,88748832,0,287271,287271,0,0,0,0,0,287271,88916539,119564,89036103,0,105904182,105904182,0,0,162145,162145,106066327,0,336462,336462,0,0,0,0,0,336462,106240644,162145,106402789,56834,2194,59028,57931,3
19393,2020,10,5223568,23075133,0,1363983,Southwest Airlines Co.,4,1,1,0,90592430,90592430,0,0,110218,110218,90702648,0,283693,283693,0,0,0,0,0,283693,90876123,110218,90986341,0,98439408,98439408,0,0,147426,147426,98586834,0,342619,342619,0,0,0,0,0,342619,98782027,147426,98929453,55992,2142,58134,57063,4
19393,2020,11,5046051,22294980,0,3272927,Southwest Airlines Co.,4,1,1,0,102233012,102233012,0,0,234933,234933,102467945,0,217225,217225,0,0,0,0,0,217225,102450237,234933,102685170,0,121060717,121060717,0,0,334706,334706,121395423,0,268188,268188,0,0,0,0,0,268188,121328905,334706,121663611,55845,2109,57954,56900,4
19393,2020,12,5685793,25565257,0,3133542,Southwest Airlines Co.,4,1,1,0,94512485,94512485,0,0,544878,544878,95057363,0,120988,120988,0,0,0,0,0,120988,94633473,544878,95178351,0,128651836,128651836,0,0,906190,906190,129558026,0,181331,181331,0,0,0,0,0,181331,128833167,906190,129739357,55500,2074,57574,56537,4
19393,2021,1,4784363,22356913,0,2994747,Southwest Airlines Co.,1,1,1,0,88870352,88870352,0,0,347181,347181,89217533,0,100171,100171,0,0,0,0,0,100171,88970523,347181,89317704,0,127993597,127993597,0,0,594178,594178,128587775,0,159861,159861,0,0,0,0,0,159861,128153458,594178,128747636,55370,2055,57425,56398,1
19393,2021,2,4697299,22376760,0,1627767,Southwest Airlines Co.,1,1,1,0,73892888,73892888,0,0,322890,322890,74215778,0,130138,130138,0,0,0,0,0,130138,74023026,322890,74345916,0,117084782,117084782,0,0,607041,607041,117691823,0,204780,204780,0,0,0,0,0,204780,117289562,607041,117896603,55325,2019,57344,56335,1
19393,2021,3,8447658,26323971,0,3346667,Southwest Airlines Co.,1,1,1,0,121141620,121141620,0,0,1056556,1056556,122198176,0,187426,187426,0,0,0,0,0,187426,121329046,1056556,122385602,0,206005063,206005063,0,0,2142637,2142637,208147700,0,301612,301612,0,0,0,0,0,301612,206306675,2142637,208449312,55065,1972,57037,56051,1
19393,2021,4,9482089,27050942,0,3766935,Southwest Airlines Co.,2,1,1,0,125739895,125739895,0,0,1246372,1246372,126986267,0,34528,34528,0,0,0,0,0,34528,125774423,1246372,127020795,0,222787340,222787340,0,0,2461363,2461363,225248703,0,75711,75711,0,0,0,0,0,75711,222863051,2461363,225324414,54761,1919,56680,55721,2
19393,2021,5,11023420,27441701,0,3494086,Southwest Airlines Co.,2,1,1,0,139074405,139074405,0,0,1775175,1775175,140849580,0,40136,40136,0,0,0,0,0,40136,139114541,1775175,140889716,0,245842324,245842324,0,0,3696840,3696840,249539164,0,87973,87973,0,0,0,0,0,87973,245930297,3696840,249627137,54191,1832,56023,55107,2
19393,2021,6,12281574,27773971,0,5034585,Southwest Airlines Co.,2,1,1,0,155849546,155849546,0,0,2241219,2241219,158090765,0,15112,15112,0,0,0,0,0,15112,155864658,2241219,158105877,0,297160179,297160179,0,0,4840351,4840351,302000530,0,34066,34066,0,0,0,0,0,34066,297194245,4840351,302034596,53602,1691,55293,54448,2
19393,2021,7,13537432,25698152,0,4619642,Southwest Airlines Co.,3,1,1,0,169477069,169477069,0,0,2475854,2475854,171952923,0,46504,46504,0,0,0,0,0,46504,169523573,2475854,171999427,0,316852221,316852221,0,0,5598574,5598574,322450795,0,109299,109299,0,0,0,0,0,109299,316961520,5598574,322560094,53197,1615,54812,54005,3
19393,2021,8,12131333,25856743,0,4637022,Southwest Airlines Co.,3,1,1,0,166202328,166202328,0,0,1901967,1901967,168104295,0,23666,23666,0,0,0,0,0,23666,166225994,1901967,168127961,0,324209546,324209546,0,0,4208543,4208543,328418089,0,53615,53615,0,0,0,0,0,53615,324263161,4208543,328471704,53039,1473,54512,53776,3
19393,2021,9,10870809,25740625,0,5423720,Southwest Airlines Co.,3,1,1,0,149825823,149825823,0,0,1234960,1234960,151060783,0,25988,25988,0,0,0,0,0,25988,149851811,1234960,151086771,0,296199837,296199837,0,0,2828161,2828161,299027998,0,66433,66433,0,0,0,0,0,66433,296266270,2828161,299094431,53269,1429,54698,53984,3
19393,2021,10,12115758,26413920,0,4999059,Southwest Airlines Co.,4,1,1,0,156053127,156053127,0,0,1525796,1525796,157578923,0,98403,98403,0,0,0,0,0,98403,156151530,1525796,157677326,0,328108009,328108009,0,0,3961086,3961086,332069095,0,231452,231452,0,0,0,0,0,231452,328339461,3961086,332300547,53367,1381,54748,54058,4
19393,2021,11,12041658,24342637,758085,5550516,Southwest Airlines Co.,4,1,1,0,151318945,151318945,0,0,1582749,1582749,152901694,0,7534,7534,0,0,0,0,0,7534,151326479,1582749,152909228,0,329999401,329999401,0,0,4151166,4151166,334150567,0,19809,19809,0,0,0,0,0,19809,330019210,4151166,334170376,53926,1335,55261,54594,4
19393,2021,12,11866899,22718125,1279430,4968441,Southwest Airlines Co.,4,1,1,0,152758177,152758177,0,0,1863063,1863063,154621240,0,22268,22268,0,0,0,0,0,22268,152780445,1863063,154643508,0,342045377,342045377,0,0,4578925,4578925,346624302,0,81910,81910,0,0,0,0,0,81910,342127287,4578925,346706212,54439,1307,55746,55093,4
19393,2022,1,9073033,17823407,624453,5234155,Southwest Airlines Co.,1,1,1,0,138907077,138907077,0,0,1376688,1376688,140283765,0,3395,3395,0,0,0,0,0,3395,138910472,1376688,140287160,0,284276193,284276193,0,0,3725311,3725311,288001504,0,9307,9307,0,0,0,0,0,9307,284285500,3725311,288010811,55602,1276,56878,56240,1
19393,2022,2,9969693,20386023,737602,3310443,Southwest Airlines Co.,1,1,1,0,133364136,133364136,0,0,1789234,1789234,135153370,0,12792,12792,0,0,0,0,0,12792,133376928,1789234,135166162,0,274889699,274889699,0,0,5384328,5384328,280274027,0,36198,36198,0,0,0,0,0,36198,274925897,5384328,280310225,56945,1240,58185,57565,1
19393,2022,3,12966182,23342459,632391,4201595,Southwest Airlines Co.,1,1,1,0,158267470,158267470,0,0,2532552,2532552,160800022,0,16223,16223,0,0,0,0,0,16223,158283693,2532552,160816245,0,375950729,375950729,0,0,9005039,9005039,384955768,0,58930,58930,0,0,0,0,0,58930,376009659,9005039,385014698,58270,1189,59459,58865,1
19393,2022,4,12996950,22606987,562803,3812400,Southwest Airlines Co.,2,1,1,0,153172939,153172939,0,0,2422079,2422079,155595018,0,1321,1321,0,0,0,0,0,1321,153174260,2422079,155596339,0,456822585,456822585,0,0,9870024,9870024,466692609,0,5736,5736,0,0,0,0,0,5736,456828321,9870024,466698345,59705,1212,60917,60311,2
19393,2022,5,13929486,23086593,476769,3024293,Southwest Airlines Co.,2,1,1,0,162351973,162351973,0,0,2300248,2300248,164652221,0,3060,3060,0,0,0,0,0,3060,162355033,2300248,164655281,0,523622259,523622259,0,0,10154150,10154150,533776409,0,15026,15026,0,0,0,0,0,15026,523637285,10154150,533791435,60737,1303,62040,61389,2
19393,2022,6,14364481,23391544,1031999,4161827,Southwest Airlines Co.,2,1,1,0,163362362,163362362,0,0,2674941,2674941,166037303,0,2337,2337,0,0,0,0,0,2337,163364699,2674941,166039640,0,550895440,550895440,0,0,12004359,12004359,562899799,0,10731,10731,0,0,0,0,0,10731,550906171,12004359,562910530,61619,1428,63047,62333,2
19393,2022,7,15092424,20336664,1271652,3394337,Southwest Airlines Co.,3,1,1,0,173620192,173620192,0,0,2872239,2872239,176492431,0,3262,3262,0,0,0,0,0,3262,173623454,2872239,176495693,0,577281746,577281746,0,0,12163640,12163640,589445386,0,12748,12748,0,0,0,0,0,12748,577294494,12163640,589458134,62448,1570,64018,63233,3
19393,2022,8,14288639,21724837,1328604,3414373,Southwest Airlines Co.,3,1,1,0,172398752,172398752,0,0,2697830,2697830,175096582,0,1428,1428,0,0,0,0,0,1428,172400180,2697830,175098010,0,526463591,526463591,0,0,10687291,10687291,537150882,0,5933,5933,0,0,0,0,0,5933,526469524,10687291,537156815,62677,1673,64350,63514,3
19393,2022,9,13781823,21102237,1353174,4747505,Southwest Airlines Co.,3,1,1,0,162131857,162131857,0,0,1540021,1540021,163671878,0,2299,2299,0,0,0,0,0,2299,162134156,1540021,163674177,0,531425709,531425709,0,0,6123670,6123670,537549379,0,8908,8908,0,0,0,0,0,8908,531434617,6123670,537558287,63238,1770,65008,64123,3
19393,2022,10,14804151,22276233,1366888,3759960,Southwest Airlines Co.,4,1,1,0,168146960,168146960,0,0,1592419,1592419,169739379,0,2988,2988,0,0,0,0,0,2988,168149948,1592419,169742367,0,543547262,543547262,0,0,6387299,6387299,549934561,0,11006,11006,0,0,0,0,0,11006,543558268,6387299,549945567,64297,1818,66115,65206,4
19393,2022,11,13793468,22487014,1263671,4781004,Southwest Airlines Co.,4,1,1,0,161435067,161435067,0,0,1885261,1885261,163320328,0,2673,2673,0,0,0,0,0,2673,161437740,1885261,163323001,0,498813974,498813974,0,0,7267151,7267151,506081125,0,9620,9620,0,0,0,0,0,9620,498823594,7267151,506090745,65424,1632,67056,66240,4
19393,2022,12,11947242,17429020,1084417,4213671,Southwest Airlines Co.,4,1,1,0,148899338,148899338,0,0,2061815,2061815,150961153,0,15186,15186,0,0,0,0,0,15186,148914524,2061815,150976339,0,451576820,451576820,0,0,7041625,7041625,458618445,0,59028,59028,0,0,0,0,0,59028,451635848,7041625,458677473,65881,1549,67430,66656,4
19393,2023,1,11760920,16306994,757374,4500265,Southwest Airlines Co.,1,1,1,0,157797920,157797920,0,0,2144619,2144619,159942539,0,5415,5415,0,0,0,0,0,5415,157803335,2144619,159947954,0,509617674,509617674,0,0,8342998,8342998,517960672,0,19711,19711,0,0,0,0,0,19711,509637385,8342998,517980383,66965,1523,68488,67727,1
19393,2023,2,11533146,19306048,752090,3448472,Southwest Airlines Co.,1,1,1,0,144572295,144572295,0,0,1925045,1925045,146497340,0,2290,2290,0,0,0,0,0,2290,144574585,1925045,146499630,0,442721633,442721633,0,0,6780975,6780975,449502608,0,9203,9203,0,0,0,0,0,9203,442730836,6780975,449511811,68154,1468,69622,68888,1
19393,2023,3,14379110,22716096,406533,4449761,Southwest Airlines Co.,1,1,1,0,174334324,174334324,0,0,2569332,2569332,176903656,0,2456,2456,0,0,0,0,0,2456,174336780,2569332,176906112,0,513833263,513833263,0,0,8314054,8314054,522147317,0,7398,7398,0,0,0,0,0,7398,513840661,8314054,522154715,69137,1462,70599,69868,1
19393,2023,4,14256873,21866530,111821,4612182,Southwest Airlines Co.,2,1,1,0,171081759,171081759,0,0,2127569,2127569,173209328,0,11190,11190,0,0,0,0,0,11190,171092949,2127569,173220518,0,444651113,444651113,0,0,6371806,6371806,451022919,0,38773,38773,0,0,0,0,0,38773,444689886,6371806,451061692,69770,1526,71296,70533,2
19393,2023,5,15140515,23638890,110765,3959101,Southwest Airlines Co.,2,1,1,0,180092555,180092555,0,0,2432456,2432456,182525011,0,7874,7874,0,0,0,0,0,7874,180100429,2432456,182532885,0,444726681,444726681,0,0,6629018,6629018,451355699,0,29631,29631,0,0,0,0,0,29631,444756312,6629018,451385330,70132,1455,71587,70860,2
19393,2023,6,15395705,22100977,186590,4231941,Southwest Airlines Co.,2,1,1,0,179096992,179096992,0,0,2800982,2800982,181897974,0,984,984,0,0,0,0,0,984,179097976,2800982,181898958,0,434843877,434843877,0,0,7577237,7577237,442421114,0,2662,2662,0,0,0,0,0,2662,434846539,7577237,442423776,70590,1417,72007,71299,2
19393,2023,7,15981295,19431384,106375,4589998,Southwest Airlines Co.,3,1,1,0,192427826,192427826,0,0,2885488,2885488,195313314,0,4725,4725,0,0,0,0,0,4725,192432551,2885488,195318039,0,469056292,469056292,0,0,8128644,8128644,477184936,0,18074,18074,0,0,0,0,0,18074,469074366,8128644,477203010,71846,1349,73195,72521,3
19393,2023,8,14482515,21217594,0,4001082,Southwest Airlines Co.,3,1,1,0,185327501,185327501,0,0,1973431,1973431,187300932,0,4411,4411,0,0,0,0,0,4411,185331912,1973431,187305343,0,499177390,499177390,0,0,6459652,6459652,505637042,0,17085,17085,0,0,0,0,0,17085,499194475,6459652,505654127,72659,1340,73999,73329,3
19393,2023,9,14138076,21414542,0,4652927,Southwest Airlines Co.,3,1,1,0,173580748,173580748,0,0,1294918,1294918,174875666,0,5830,5830,0,0,0,0,0,5830,173586578,1294918,174881496,0,507557688,507557688,0,0,4564252,4564252,512121940,0,23311,23311,0,0,0,0,0,23311,507580999,4564252,512145251,73480,1401,74881,74181,3
19393,2023,10,15650386,21882805,0,4882019,Southwest Airlines Co.,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73998,1371,75369,74684,4
19393,2023,11,14512592,21951490,0,5106363,Southwest Airlines Co.,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74294,1384,75678,74986,4
19393,2023,12,14609674,20142181,0,4331554,Southwest Airlines Co.,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74046,1519,75565,74806,4
