AIRLINE_ID,YEAR,QUARTER,PASSENGERS,FREIGHT,MAIL_x,DISTANCE,UNIQUE_CARRIER_NAME,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,EMPFULL,EMPPART,EMPTOTAL,EMPFTE,MAINTENANCE,TOTAL_AIR_HOURS,AIR_DAYS_ASSIGN,AIR_FUELS_ISSUED,OTHER,OP_PROFIT_LOSS
19393,1990,1,4999900,6313881,6139053,2299766,Southwest Airlines Co.,0,73684663,73684663,0,0,0,0,73684663,0,0,0,0,0,0,0,0,0,73684663,0,73684663,21083,2498,23581,22333,28438.07,0,0,0,6773.72,8081.59
19393,1990,2,5750946,7100492,6095243,2303918,Southwest Airlines Co.,0,51060950,51060950,0,0,0,0,51060950,0,0,0,0,0,0,0,0,0,51060950,0,51060950,24045,502,24547,24297,26208.77,0,0,0,8658.31,41255.55
19393,1990,3,5955645,7200096,5702706,2338327,Southwest Airlines Co.,0,80731765,80731765,0,0,0,0,80731765,0,0,0,0,0,0,0,0,0,80731765,0,80731765,24932,459,25391,25162,28518.49,0,0,0,7206.36,36486.09
19393,1990,4,5357638,7908446,8584344,2488265,Southwest Airlines Co.,0,76853844,76853844,0,0,0,0,76853844,0,0,0,0,0,0,0,0,0,76853844,0,76853844,25365,413,25778,25572,31101.61,0,0,0,8789.31,-4207.04
19393,1991,1,5817348,8111289,6901716,2569307,Southwest Airlines Co.,0,79902364,79902364,0,0,0,0,79902364,0,0,0,0,0,0,0,0,0,79902364,0,79902364,25841,406,26247,26045,31584.76,0,0,0,7963.39,-10737.63
19393,1991,2,6049316,9647614,5486253,2629367,Southwest Airlines Co.,0,84505637,84505637,0,0,0,0,84505637,0,0,0,0,0,0,0,0,0,84505637,0,84505637,27136,401,27537,27337,33773.35,0,0,0,8774.52,20270.4
19393,1991,3,6734960,10089738,6023198,2695244,Southwest Airlines Co.,0,89805161,89805161,0,0,0,0,89805161,0,0,0,0,0,0,0,0,0,89805161,0,89805161,27957,355,28312,28135,34655.45,0,0,0,9627.29,30818.46
19393,1991,4,6609253,10808836,8747642,2675317,Southwest Airlines Co.,0,87656084,87656084,0,0,0,0,87656084,0,0,0,0,0,0,0,0,0,87656084,0,87656084,28719,303,29022,28872,35021.95,0,0,0,9596.82,21692.08
19393,1992,1,6990171,11827902,7628357,2174181,Southwest Airlines Co.,0,91901448,91901448,0,0,0,0,91901448,0,0,0,0,0,0,0,0,0,91901448,0,91901448,29838,260,30098,29969,37661.05,0,0,0,10558.83,30978.69
19393,1992,2,7787758,13890958,7720257,2242631,Southwest Airlines Co.,0,96792045,96792045,0,0,0,0,96792045,0,0,0,0,0,0,0,0,0,96792045,0,96792045,31931,238,32169,32051,42433.54,0,0,0,10952.07,45206.82
19393,1992,3,8257728,14443456,9471540,2389319,Southwest Airlines Co.,0,105530775,105530775,0,0,0,0,105530775,0,0,0,0,0,0,0,0,0,105530775,0,105530775,33979,213,34192,34087,42074.63,0,0,0,12022.03,53655.55
19393,1992,4,7987348,15402627,13080974,2462602,Southwest Airlines Co.,0,103955017,103955017,0,0,0,0,103955017,0,0,0,0,0,0,0,0,0,103955017,0,103955017,34536,182,34718,34627,47235.78,0,0,0,10815.01,51942.12
19393,1993,1,8073912,15221458,11972113,2480617,Southwest Airlines Co.,0,107117546,107117546,0,0,0,0,107117546,0,0,0,0,0,0,0,0,0,107117546,0,107117546,35001,168,35169,35086,47446,0,0,0,13825,44449
19393,1993,2,9482928,16061437,12503055,2611740,Southwest Airlines Co.,0,114109215,114109215,0,0,0,0,114109215,0,0,0,0,0,0,0,0,0,114109215,0,114109215,36999,162,37161,37081,46668,0,0,0,13660,74505
19393,1993,3,10203853,17842659,13253499,2853970,Southwest Airlines Co.,0,121832621,121832621,0,0,0,0,121832621,0,0,0,0,0,0,0,0,0,121832621,0,121832621,38558,157,38715,38637,51918,0,0,0,12396,86564
19393,1993,4,9756562,18830293,18191234,2912314,Southwest Airlines Co.,0,121564826,121564826,0,0,0,0,121564826,0,0,0,0,0,0,0,0,0,121564826,0,121564826,39373,154,39527,39451,48554,0,0,0,14247,75718
19393,1994,1,9745449,19032094,18467163,3006342,Southwest Airlines Co.,0,122601169,122601169,0,0,0,0,122601169,0,0,0,0,0,0,0,0,0,122601169,0,122601169,40404,150,40554,40479,54240,0,0,0,14992,66367
19393,1994,2,10912629,20888482,18124502,1806971,Southwest Airlines Co.,0,130035950,130035950,0,0,0,0,130035950,0,0,0,0,0,0,0,0,0,130035950,0,130035950,43572,138,43710,43642,54099,0,0,0,15640,95796
19393,1994,3,11607920,20337177,19601452,1986468,Southwest Airlines Co.,0,141377943,141377943,0,0,0,0,141377943,0,0,0,0,0,0,0,0,0,141377943,0,141377943,46535,144,46679,46607,65871,0,0,0,14874,90686
