INFO:training:Epoch: 1 | Training Loss: 746361.2583333333 | MAE: 14186698.25 | MSE: 15484814676956.688 | RMSE: 1854.647 | RSE: 183.9431 | RAE: 60.967 | Correlation: 0.8792999982833862
INFO:training:Epoch: 24 | Training Loss: 118518.2095486111 | MAE: 4863839.9783 | MSE: 7962326795584.0 | RMSE: 1205.8647 | RSE: 2.4083 | RAE: 1.568 | Correlation: 0.876800000667572
INFO:training:Epoch: 25 | Training Loss: 115463.35720486111 | MAE: 4863927.4355 | MSE: 7961463190366.896 | RMSE: 1205.8445 | RSE: 2.2819 | RAE: 1.5334 | Correlation: 0.876800000667572
INFO:training:Epoch: 26 | Training Loss: 115092.97074652778 | MAE: 4865221.7516 | MSE: 7962934746254.344 | RMSE: 1205.92 | RSE: 1.9103 | RAE: 1.4299 | Correlation: 0.876800000667572
INFO:training:Epoch: 27 | Training Loss: 115452.74982638888 | MAE: 4863667.2139 | MSE: 7948160056759.173 | RMSE: 1205.7547 | RSE: 3.0869 | RAE: 1.7531 | Correlation: 0.8769000172615051
INFO:training:Epoch: 28 | Training Loss: 115119.21145833333 | MAE: 4863132.4131 | MSE: 7954452291986.759 | RMSE: 1205.6903 | RSE: 2.2163 | RAE: 1.5152 | Correlation: 0.876800000667572
INFO:training:Epoch: 29 | Training Loss: 113638.35651041666 | MAE: 4862773.6262 | MSE: 7950590926044.689 | RMSE: 1205.6277 | RSE: 2.4333 | RAE: 1.5749 | Correlation: 0.8769000172615051
INFO:training:Epoch: 30 | Training Loss: 114759.67907986112 | MAE: 4862761.2562 | MSE: 7944681204530.759 | RMSE: 1205.5923 | RSE: 2.8421 | RAE: 1.686 | Correlation: 0.8769999742507935
INFO:training:Epoch: 31 | Training Loss: 113797.69088541667 | MAE: 4865488.8669 | MSE: 7953971051826.206 | RMSE: 1205.7784 | RSE: 1.784 | RAE: 1.3942 | Correlation: 0.8769000172615051
INFO:training:Epoch: 32 | Training Loss: 113592.60607638888 | MAE: 4865084.1189 | MSE: 7951520182679.173 | RMSE: 1205.7133 | RSE: 1.7861 | RAE: 1.3947 | Correlation: 0.8769999742507935
INFO:training:Epoch: 33 | Training Loss: 115331.25625 | MAE: 4862065.5257 | MSE: 7944183421616.552 | RMSE: 1205.46 | RSE: 2.1938 | RAE: 1.5088 | Correlation: 0.8769999742507935
INFO:training:Epoch: 34 | Training Loss: 113840.38072916666 | MAE: 4862960.1501 | MSE: 7944912886776.827 | RMSE: 1205.5031 | RSE: 1.9699 | RAE: 1.4465 | Correlation: 0.8769999742507935
INFO:training:Epoch: 35 | Training Loss: 115336.10086805555 | MAE: 4861281.3998 | MSE: 7939132038396.689 | RMSE: 1205.3414 | RSE: 2.277 | RAE: 1.5318 | Correlation: 0.8769000172615051
INFO:training:Epoch: 36 | Training Loss: 113948.75911458333 | MAE: 4861871.2899 | MSE: 7939550805494.068 | RMSE: 1205.3673 | RSE: 2.0763 | RAE: 1.4761 | Correlation: 0.8769000172615051
INFO:training:Epoch: 37 | Training Loss: 114438.62699652778 | MAE: 4862537.6301 | MSE: 7924795674187.033 | RMSE: 1205.3625 | RSE: 3.362 | RAE: 1.8282 | Correlation: 0.8770999908447266
INFO:training:Epoch: 38 | Training Loss: 115509.01354166666 | MAE: 4862612.978 | MSE: 7938214684207.448 | RMSE: 1205.3535 | RSE: 1.8912 | RAE: 1.4244 | Correlation: 0.8770999908447266
INFO:training:Epoch: 39 | Training Loss: 114154.40078125 | MAE: 4860565.2711 | MSE: 7930772897481.932 | RMSE: 1205.1485 | RSE: 2.3705 | RAE: 1.5575 | Correlation: 0.8773000240325928
INFO:training:Epoch: 40 | Training Loss: 116412.01197916667 | MAE: 4860401.7392 | MSE: 7923387742477.241 | RMSE: 1205.1056 | RSE: 2.881 | RAE: 1.6964 | Correlation: 0.8772000074386597
INFO:training:Epoch: 41 | Training Loss: 112199.94565972222 | MAE: 4871332.5402 | MSE: 7940659746074.621 | RMSE: 1205.8867 | RSE: 1.3994 | RAE: 1.2607 | Correlation: 0.8769999742507935
INFO:training:Epoch: 42 | Training Loss: 113336.79053819444 | MAE: 4859941.5454 | MSE: 7920540697076.967 | RMSE: 1205.0011 | RSE: 2.7031 | RAE: 1.648 | Correlation: 0.8772000074386597
INFO:training:Epoch: 43 | Training Loss: 115027.07517361111 | MAE: 4864032.0796 | MSE: 7930178117288.827 | RMSE: 1205.2799 | RSE: 1.6896 | RAE: 1.3663 | Correlation: 0.8770999908447266
INFO:training:Epoch: 44 | Training Loss: 111021.54175347222 | MAE: 4860200.2718 | MSE: 7914249046406.621 | RMSE: 1204.9544 | RSE: 2.9561 | RAE: 1.7172 | Correlation: 0.8773000240325928
INFO:training:Epoch: 45 | Training Loss: 114819.25434027778 | MAE: 4859559.5566 | MSE: 7913486043806.896 | RMSE: 1204.876 | RSE: 2.7942 | RAE: 1.6727 | Correlation: 0.8773000240325928
INFO:training:Epoch: 46 | Training Loss: 113020.60277777778 | MAE: 4862698.0069 | MSE: 7922233835234.206 | RMSE: 1205.0761 | RSE: 1.781 | RAE: 1.3935 | Correlation: 0.8773000240325928
INFO:training:Epoch: 47 | Training Loss: 113101.10373263889 | MAE: 4859193.2373 | MSE: 7910692964932.414 | RMSE: 1204.7754 | RSE: 2.5853 | RAE: 1.6162 | Correlation: 0.8773999810218811
INFO:training:Epoch: 48 | Training Loss: 111163.94149305555 | MAE: 4859239.9845 | MSE: 7906676620270.344 | RMSE: 1204.739 | RSE: 2.7666 | RAE: 1.6654 | Correlation: 0.8774999976158142
INFO:training:Epoch: 49 | Training Loss: 115122.31440972222 | MAE: 4859988.5659 | MSE: 7911584401999.448 | RMSE: 1204.7676 | RSE: 2.1231 | RAE: 1.4894 | Correlation: 0.8774999976158142
INFO:training:Epoch: 50 | Training Loss: 112743.37300347222 | MAE: 4859330.3955 | MSE: 7902729821830.621 | RMSE: 1204.6609 | RSE: 2.8018 | RAE: 1.675 | Correlation: 0.8776999711990356
INFO:training:Epoch: 51 | Training Loss: 114642.22829861111 | MAE: 4859742.6379 | MSE: 7899560969076.967 | RMSE: 1204.6529 | RSE: 2.9465 | RAE: 1.7148 | Correlation: 0.8777999877929688
INFO:training:Epoch: 52 | Training Loss: 115661.47291666667 | MAE: 4860177.4092 | MSE: 7904744420551.725 | RMSE: 1204.6122 | RSE: 2.1467 | RAE: 1.4961 | Correlation: 0.8779000043869019
INFO:training:Epoch: 53 | Training Loss: 113630.39227430556 | MAE: 4859477.5966 | MSE: 7899506490216.827 | RMSE: 1204.4957 | RSE: 2.3167 | RAE: 1.5432 | Correlation: 0.8780999779701233
INFO:training:Epoch: 54 | Training Loss: 110622.79366319445 | MAE: 4859414.6334 | MSE: 7897686578216.827 | RMSE: 1204.454 | RSE: 2.263 | RAE: 1.5284 | Correlation: 0.8780999779701233
INFO:training:Epoch: 55 | Training Loss: 114462.71510416667 | MAE: 4860768.1105 | MSE: 7884831529246.896 | RMSE: 1204.5464 | RSE: 3.4325 | RAE: 1.848 | Correlation: 0.8781999945640564
INFO:training:Epoch: 56 | Training Loss: 113206.35486111112 | MAE: 4858600.5339 | MSE: 7887652805554.759 | RMSE: 1204.3249 | RSE: 2.8144 | RAE: 1.6785 | Correlation: 0.8781999945640564
INFO:training:Epoch: 57 | Training Loss: 115796.13116319444 | MAE: 4858622.8685 | MSE: 7885072050478.344 | RMSE: 1204.2999 | RSE: 2.9075 | RAE: 1.704 | Correlation: 0.8781999945640564
INFO:training:Epoch: 58 | Training Loss: 113279.40868055556 | MAE: 4859826.5954 | MSE: 7878014632642.206 | RMSE: 1204.3479 | RSE: 3.3696 | RAE: 1.8306 | Correlation: 0.8784000277519226
INFO:training:Epoch: 59 | Training Loss: 112379.98203125 | MAE: 4858002.9271 | MSE: 7886989536366.344 | RMSE: 1204.1846 | RSE: 2.2741 | RAE: 1.5311 | Correlation: 0.8781999945640564
INFO:training:Epoch: 60 | Training Loss: 113234.87699652778 | MAE: 4859119.805 | MSE: 7874347359827.862 | RMSE: 1204.2356 | RSE: 3.3481 | RAE: 1.8245 | Correlation: 0.8784000277519226
INFO:training:Epoch: 61 | Training Loss: 114106.23402777778 | MAE: 4857785.142 | MSE: 7880064528570.483 | RMSE: 1204.0798 | RSE: 2.5375 | RAE: 1.6033 | Correlation: 0.8784000277519226
INFO:training:Epoch: 62 | Training Loss: 108334.75885416666 | MAE: 4858484.0392 | MSE: 7881501839350.068 | RMSE: 1204.0883 | RSE: 2.18 | RAE: 1.5055 | Correlation: 0.8784999847412109
INFO:training:Epoch: 63 | Training Loss: 110762.43211805556 | MAE: 4857736.3821 | MSE: 7877605809686.068 | RMSE: 1203.9921 | RSE: 2.3313 | RAE: 1.5471 | Correlation: 0.878600001335144
INFO:training:Epoch: 64 | Training Loss: 112442.06571180555 | MAE: 4857994.3879 | MSE: 7868889840423.725 | RMSE: 1203.9935 | RSE: 3.0753 | RAE: 1.75 | Correlation: 0.878600001335144
INFO:training:Epoch: 65 | Training Loss: 113260.48090277778 | MAE: 4857233.2161 | MSE: 7872948086761.932 | RMSE: 1203.9145 | RSE: 2.5267 | RAE: 1.6003 | Correlation: 0.8784999847412109
INFO:training:Epoch: 66 | Training Loss: 114336.78498263888 | MAE: 4858486.9908 | MSE: 7863786578500.414 | RMSE: 1203.9768 | RSE: 3.253 | RAE: 1.7985 | Correlation: 0.878600001335144
INFO:training:Epoch: 67 | Training Loss: 112481.08480902777 | MAE: 4856753.802 | MSE: 7866908346515.862 | RMSE: 1203.813 | RSE: 2.7144 | RAE: 1.651 | Correlation: 0.8784999847412109
INFO:training:Epoch: 68 | Training Loss: 113184.26571180555 | MAE: 4857027.0084 | MSE: 7860229200984.275 | RMSE: 1203.8086 | RSE: 3.1517 | RAE: 1.7704 | Correlation: 0.878600001335144
INFO:training:Epoch: 69 | Training Loss: 111551.29244791667 | MAE: 4856332.2729 | MSE: 7859731970988.138 | RMSE: 1203.7226 | RSE: 3.021 | RAE: 1.7345 | Correlation: 0.878600001335144
INFO:training:Epoch: 70 | Training Loss: 112662.4171875 | MAE: 4858745.3209 | MSE: 7852351947617.104 | RMSE: 1203.8639 | RSE: 3.6172 | RAE: 1.899 | Correlation: 0.8787999749183655
INFO:training:Epoch: 71 | Training Loss: 112289.09921875 | MAE: 4856090.3731 | MSE: 7856268651186.759 | RMSE: 1203.6111 | RSE: 2.9404 | RAE: 1.7124 | Correlation: 0.8787999749183655
INFO:training:Epoch: 72 | Training Loss: 112427.02378472222 | MAE: 4856773.9407 | MSE: 7851687736549.517 | RMSE: 1203.6324 | RSE: 3.2297 | RAE: 1.7917 | Correlation: 0.8788999915122986
INFO:training:Epoch: 73 | Training Loss: 112345.66614583334 | MAE: 4855689.321 | MSE: 7858096894935.173 | RMSE: 1203.51 | RSE: 2.396 | RAE: 1.5642 | Correlation: 0.8788999915122986
INFO:training:Epoch: 74 | Training Loss: 113195.34470486111 | MAE: 4855563.1558 | MSE: 7855556440269.241 | RMSE: 1203.4611 | RSE: 2.4236 | RAE: 1.5717 | Correlation: 0.8788999915122986
INFO:training:Epoch: 75 | Training Loss: 112834.48220486111 | MAE: 4855103.1626 | MSE: 7851341046637.241 | RMSE: 1203.394 | RSE: 2.5928 | RAE: 1.6177 | Correlation: 0.8788999915122986
INFO:training:Epoch: 76 | Training Loss: 112653.72248263888 | MAE: 4854871.9826 | MSE: 7847526052409.379 | RMSE: 1203.3505 | RSE: 2.7494 | RAE: 1.66 | Correlation: 0.8788999915122986
INFO:training:Epoch: 77 | Training Loss: 111671.92144097222 | MAE: 4854673.5638 | MSE: 7846107223427.311 | RMSE: 1203.2919 | RSE: 2.6566 | RAE: 1.6349 | Correlation: 0.8788999915122986
INFO:training:Epoch: 78 | Training Loss: 108844.59097222223 | MAE: 4859941.7745 | MSE: 7832191271512.275 | RMSE: 1203.6792 | RSE: 3.9975 | RAE: 2.0047 | Correlation: 0.8790000081062317
INFO:training:Epoch: 79 | Training Loss: 111483.85980902778 | MAE: 4861158.8737 | MSE: 7829069790459.586 | RMSE: 1203.7543 | RSE: 4.1889 | RAE: 2.0581 | Correlation: 0.8790000081062317
INFO:training:Epoch: 80 | Training Loss: 108636.92378472222 | MAE: 4855897.4801 | MSE: 7833584893139.862 | RMSE: 1203.309 | RSE: 3.3805 | RAE: 1.8331 | Correlation: 0.8790000081062317
INFO:training:Epoch: 81 | Training Loss: 112255.07526041666 | MAE: 4854488.0224 | MSE: 7842904914266.483 | RMSE: 1203.1543 | RSE: 2.2253 | RAE: 1.5171 | Correlation: 0.8790000081062317
INFO:training:Epoch: 82 | Training Loss: 111287.08385416666 | MAE: 4854009.2895 | MSE: 7839331185943.173 | RMSE: 1203.0717 | RSE: 2.2909 | RAE: 1.5352 | Correlation: 0.8790000081062317
INFO:training:Epoch: 83 | Training Loss: 112279.99053819444 | MAE: 4853485.431 | MSE: 7832950269232.552 | RMSE: 1202.9981 | RSE: 2.7068 | RAE: 1.6485 | Correlation: 0.8790000081062317
INFO:training:Epoch: 84 | Training Loss: 112064.31631944445 | MAE: 4855197.4709 | MSE: 7839478871828.967 | RMSE: 1203.0927 | RSE: 1.9083 | RAE: 1.4292 | Correlation: 0.8791000247001648
INFO:training:Epoch: 85 | Training Loss: 111229.72621527778 | MAE: 4853544.5365 | MSE: 7831486104642.206 | RMSE: 1202.9115 | RSE: 2.4653 | RAE: 1.5829 | Correlation: 0.8791999816894531
INFO:training:Epoch: 86 | Training Loss: 113025.52708333333 | MAE: 4855861.4221 | MSE: 7820167112642.206 | RMSE: 1203.0468 | RSE: 3.4433 | RAE: 1.8507 | Correlation: 0.8792999982833862
INFO:training:Epoch: 87 | Training Loss: 110799.37508680555 | MAE: 4854007.2387 | MSE: 7822794155959.173 | RMSE: 1202.8744 | RSE: 2.9976 | RAE: 1.7279 | Correlation: 0.8794000148773193
INFO:training:Epoch: 88 | Training Loss: 112916.93871527778 | MAE: 4858203.1929 | MSE: 7813705969891.311 | RMSE: 1203.1434 | RSE: 3.8153 | RAE: 1.9542 | Correlation: 0.8794999718666077
INFO:training:Epoch: 89 | Training Loss: 113044.26241319445 | MAE: 4865536.7794 | MSE: 7803023613532.689 | RMSE: 1203.6809 | RSE: 4.7601 | RAE: 2.22 | Correlation: 0.8795999884605408
INFO:training:Epoch: 90 | Training Loss: 113342.03211805556 | MAE: 4858087.6808 | MSE: 7808689092199.725 | RMSE: 1203.0467 | RSE: 3.8277 | RAE: 1.9577 | Correlation: 0.8795999884605408
INFO:training:Epoch: 91 | Training Loss: 108821.04739583333 | MAE: 4853007.0936 | MSE: 7817962062330.483 | RMSE: 1202.6235 | RSE: 2.5235 | RAE: 1.599 | Correlation: 0.8794999718666077
INFO:training:Epoch: 92 | Training Loss: 113369.31319444445 | MAE: 4852890.3877 | MSE: 7818997913044.967 | RMSE: 1202.6042 | RSE: 2.2132 | RAE: 1.5137 | Correlation: 0.8794000148773193
INFO:training:Epoch: 93 | Training Loss: 110151.80243055556 | MAE: 4852528.866 | MSE: 7814251938331.586 | RMSE: 1202.5286 | RSE: 2.45 | RAE: 1.5788 | Correlation: 0.8794000148773193
INFO:training:Epoch: 94 | Training Loss: 113050.82725694444 | MAE: 4853495.7993 | MSE: 7816354161556.967 | RMSE: 1202.5671 | RSE: 2.0108 | RAE: 1.458 | Correlation: 0.8794000148773193
INFO:training:Epoch: 95 | Training Loss: 111848.32447916667 | MAE: 4852275.1401 | MSE: 7804852213179.586 | RMSE: 1202.4326 | RSE: 2.8661 | RAE: 1.692 | Correlation: 0.8794999718666077
INFO:training:Epoch: 96 | Training Loss: 111862.83263888888 | MAE: 4852054.4475 | MSE: 7802135904359.725 | RMSE: 1202.37 | RSE: 2.8898 | RAE: 1.6985 | Correlation: 0.8794999718666077
INFO:training:Epoch: 97 | Training Loss: 109950.93480902778 | MAE: 4851467.5213 | MSE: 7801720908811.033 | RMSE: 1202.3003 | RSE: 2.7059 | RAE: 1.6484 | Correlation: 0.8794999718666077
INFO:training:Epoch: 98 | Training Loss: 110530.93211805556 | MAE: 4852588.4026 | MSE: 7806824277298.759 | RMSE: 1202.3463 | RSE: 2.0279 | RAE: 1.4628 | Correlation: 0.8794999718666077
INFO:training:Epoch: 99 | Training Loss: 110055.78142361112 | MAE: 4851954.3978 | MSE: 7803544593893.517 | RMSE: 1202.2565 | RSE: 2.1561 | RAE: 1.4979 | Correlation: 0.8795999884605408
INFO:training:Epoch: 100 | Training Loss: 109054.51753472222 | MAE: 4852171.2958 | MSE: 7792376905875.862 | RMSE: 1202.2258 | RSE: 3.0406 | RAE: 1.7399 | Correlation: 0.8795999884605408
