INFO:training:Epoch: 1 | Training Loss: 5107421.620512821 | MAE: 105106063.8571 | MSE: 566666924055405.8 | RMSE: 4868.6207 | RSE: 1715.1986 | RAE: 625.2918 | Correlation: -0.9311000108718872
INFO:training:Epoch: 12 | Training Loss: 4678900.707692307 | MAE: 96400904.2857 | MSE: 478439425441792.0 | RMSE: 4665.1989 | RSE: 1569.0442 | RAE: 572.1054 | Correlation: -0.9291999936103821
INFO:training:Epoch: 13 | Training Loss: 4629623.866666666 | MAE: 95435093.7143 | MSE: 469104110300598.9 | RMSE: 4642.06 | RSE: 1552.8488 | RAE: 566.2102 | Correlation: -0.9289000034332275
INFO:training:Epoch: 14 | Training Loss: 4581876.461538462 | MAE: 94439292.2857 | MSE: 459578667958272.0 | RMSE: 4618.0855 | RSE: 1536.1442 | RAE: 560.1295 | Correlation: -0.928600013256073
INFO:training:Epoch: 15 | Training Loss: 4530591.948717949 | MAE: 93410472.2857 | MSE: 449843012492141.7 | RMSE: 4593.1901 | RSE: 1518.8887 | RAE: 553.8482 | Correlation: -0.9282000064849854
INFO:training:Epoch: 16 | Training Loss: 4475496.502564102 | MAE: 92345305.1429 | MSE: 439875908141056.0 | RMSE: 4567.2777 | RSE: 1501.0298 | RAE: 547.3467 | Correlation: -0.9277999997138977
INFO:training:Epoch: 17 | Training Loss: 4424012.687179487 | MAE: 91247717.2857 | MSE: 429725808104009.1 | RMSE: 4540.4297 | RSE: 1482.6402 | RAE: 540.6522 | Correlation: -0.9273999929428101
INFO:training:Epoch: 18 | Training Loss: 4365905.343589744 | MAE: 90113719.5714 | MSE: 419352627417673.1 | RMSE: 4512.4899 | RSE: 1463.6167 | RAE: 533.7263 | Correlation: -0.926800012588501
INFO:training:Epoch: 19 | Training Loss: 4308030.646153846 | MAE: 88947453.2857 | MSE: 408792465258203.44 | RMSE: 4483.5007 | RSE: 1443.9775 | RAE: 526.5769 | Correlation: -0.9262999892234802
INFO:training:Epoch: 20 | Training Loss: 4249221.692307692 | MAE: 87744560.7143 | MSE: 398027721127643.44 | RMSE: 4453.3644 | RSE: 1423.7218 | RAE: 519.202 | Correlation: -0.925599992275238
INFO:training:Epoch: 21 | Training Loss: 4184752.2974358974 | MAE: 86502461.4286 | MSE: 387070690927762.3 | RMSE: 4422.0423 | RSE: 1402.7893 | RAE: 511.5802 | Correlation: -0.9247999787330627
INFO:training:Epoch: 22 | Training Loss: 4125695.1384615386 | MAE: 85221897.8571 | MSE: 375921559207936.0 | RMSE: 4389.4756 | RSE: 1381.1766 | RAE: 503.7113 | Correlation: -0.9240000247955322
INFO:training:Epoch: 23 | Training Loss: 4059379.435897436 | MAE: 83902702.4286 | MSE: 364610473426944.0 | RMSE: 4355.6754 | RSE: 1358.9096 | RAE: 495.6033 | Correlation: -0.9229999780654907
INFO:training:Epoch: 24 | Training Loss: 3990366.030769231 | MAE: 82540017.0 | MSE: 353112792947565.7 | RMSE: 4320.4999 | RSE: 1335.9325 | RAE: 487.2369 | Correlation: -0.9218000173568726
INFO:training:Epoch: 25 | Training Loss: 3917325.3743589744 | MAE: 81129701.0 | MSE: 341414745173430.9 | RMSE: 4283.8076 | RSE: 1312.1541 | RAE: 478.5787 | Correlation: -0.9204999804496765
INFO:training:Epoch: 26 | Training Loss: 3846317.3333333335 | MAE: 79676751.5714 | MSE: 329578249715712.0 | RMSE: 4245.6835 | RSE: 1287.63 | RAE: 469.648 | Correlation: -0.9192000031471252
INFO:training:Epoch: 27 | Training Loss: 3775193.3333333335 | MAE: 78182939.0714 | MSE: 317613162889216.0 | RMSE: 4206.0824 | RSE: 1262.4086 | RAE: 460.4635 | Correlation: -0.9175000190734863
INFO:training:Epoch: 28 | Training Loss: 3693351.7846153844 | MAE: 76639670.6429 | MSE: 305493821844918.9 | RMSE: 4164.799 | RSE: 1236.3561 | RAE: 450.9768 | Correlation: -0.9157000184059143
INFO:training:Epoch: 29 | Training Loss: 3616691.671794872 | MAE: 75048823.8571 | MSE: 293257250003821.7 | RMSE: 4121.834 | RSE: 1209.5041 | RAE: 441.1991 | Correlation: -0.9136999845504761
INFO:training:Epoch: 30 | Training Loss: 3536451.456410256 | MAE: 73417778.0 | MSE: 280964492464713.16 | RMSE: 4077.2634 | RSE: 1181.923 | RAE: 431.1545 | Correlation: -0.911300003528595
INFO:training:Epoch: 31 | Training Loss: 3455352.6358974357 | MAE: 71741489.3571 | MSE: 268621796643401.16 | RMSE: 4030.9812 | RSE: 1153.5618 | RAE: 420.8255 | Correlation: -0.9089000225067139
INFO:training:Epoch: 32 | Training Loss: 3365054.969230769 | MAE: 70014265.7857 | MSE: 256205314925714.28 | RMSE: 3982.7641 | RSE: 1124.3608 | RAE: 410.1913 | Correlation: -0.9061999917030334
INFO:training:Epoch: 33 | Training Loss: 3270943.676923077 | MAE: 68235336.2143 | MSE: 243731354166418.28 | RMSE: 3932.4912 | RSE: 1094.2676 | RAE: 399.2325 | Correlation: -0.9032999873161316
INFO:training:Epoch: 34 | Training Loss: 3183228.087179487 | MAE: 66413132.5 | MSE: 231252637965165.72 | RMSE: 3880.1875 | RSE: 1063.3547 | RAE: 387.974 | Correlation: -0.8998000025749207
INFO:training:Epoch: 35 | Training Loss: 3091348.4307692307 | MAE: 64547589.0 | MSE: 218816745607753.16 | RMSE: 3825.8545 | RSE: 1031.6312 | RAE: 376.4208 | Correlation: -0.8962000012397766
INFO:training:Epoch: 36 | Training Loss: 2997155.8 | MAE: 62636731.7857 | MSE: 206418009391104.0 | RMSE: 3769.2813 | RSE: 999.0607 | RAE: 364.5599 | Correlation: -0.8924000263214111
INFO:training:Epoch: 37 | Training Loss: 2896196.8 | MAE: 60677061.1429 | MSE: 194094849289654.84 | RMSE: 3710.3793 | RSE: 965.5998 | RAE: 352.3743 | Correlation: -0.8883000016212463
INFO:training:Epoch: 38 | Training Loss: 2798342.466666667 | MAE: 58665887.7857 | MSE: 181868207313481.16 | RMSE: 3649.0219 | RSE: 931.2949 | RAE: 339.8806 | Correlation: -0.8835999965667725
INFO:training:Epoch: 39 | Training Loss: 2696554.9076923076 | MAE: 56607288.1429 | MSE: 169805723505225.16 | RMSE: 3585.2432 | RSE: 896.1504 | RAE: 327.0811 | Correlation: -0.8784999847412109
INFO:training:Epoch: 40 | Training Loss: 2591809.271794872 | MAE: 54496926.2143 | MSE: 157902417877869.72 | RMSE: 3518.7705 | RSE: 860.1543 | RAE: 313.9712 | Correlation: -0.8730000257492065
INFO:training:Epoch: 41 | Training Loss: 2478130.9076923076 | MAE: 52336108.2143 | MSE: 146202007512210.28 | RMSE: 3449.4922 | RSE: 823.2685 | RAE: 300.5381 | Correlation: -0.8672999739646912
INFO:training:Epoch: 42 | Training Loss: 2370597.933333333 | MAE: 50121674.2857 | MSE: 134700656717238.86 | RMSE: 3377.0463 | RSE: 785.463 | RAE: 286.7691 | Correlation: -0.8607000112533569
INFO:training:Epoch: 43 | Training Loss: 2255833.5384615385 | MAE: 47862341.9286 | MSE: 123515885846528.0 | RMSE: 3301.6926 | RSE: 746.842 | RAE: 272.7034 | Correlation: -0.8540999889373779
INFO:training:Epoch: 44 | Training Loss: 2138844.825641026 | MAE: 45561109.5 | MSE: 112660317807762.28 | RMSE: 3223.151 | RSE: 707.4159 | RAE: 258.3438 | Correlation: -0.8468000292778015
INFO:training:Epoch: 45 | Training Loss: 2020807.353846154 | MAE: 43219813.1071 | MSE: 102123169944137.14 | RMSE: 3140.8623 | RSE: 666.9999 | RAE: 243.6254 | Correlation: -0.8393999934196472
INFO:training:Epoch: 46 | Training Loss: 1898918.1897435898 | MAE: 40842690.8214 | MSE: 92005775367021.72 | RMSE: 3055.0854 | RSE: 625.8726 | RAE: 228.6476 | Correlation: -0.8309999704360962
INFO:training:Epoch: 47 | Training Loss: 1771771.0076923077 | MAE: 38406665.1071 | MSE: 82260110493988.58 | RMSE: 2964.7436 | RSE: 583.6271 | RAE: 213.2622 | Correlation: -0.8220999836921692
INFO:training:Epoch: 48 | Training Loss: 1644696.017948718 | MAE: 35933776.3214 | MSE: 72998308919003.42 | RMSE: 2870.1604 | RSE: 540.5927 | RAE: 197.5904 | Correlation: -0.8123000264167786
INFO:training:Epoch: 49 | Training Loss: 1527129.3153846154 | MAE: 33421471.8929 | MSE: 64291343920566.86 | RMSE: 2771.2595 | RSE: 496.8162 | RAE: 181.6488 | Correlation: -0.8021000027656555
INFO:training:Epoch: 50 | Training Loss: 1388652.8487179487 | MAE: 30850163.5 | MSE: 56099835702710.86 | RMSE: 2666.8325 | RSE: 452.0546 | RAE: 165.3477 | Correlation: -0.791100025177002
INFO:training:Epoch: 51 | Training Loss: 1263218.6282051282 | MAE: 28265469.5 | MSE: 48601906956580.57 | RMSE: 2558.3009 | RSE: 407.0664 | RAE: 148.9649 | Correlation: -0.7789999842643738
INFO:training:Epoch: 52 | Training Loss: 1131959.3717948718 | MAE: 25646926.2143 | MSE: 41762904997888.0 | RMSE: 2444.2843 | RSE: 361.4186 | RAE: 132.3424 | Correlation: -0.7667999863624573
INFO:training:Epoch: 53 | Training Loss: 1013003.817948718 | MAE: 23071628.7679 | MSE: 35710548705280.0 | RMSE: 2326.38 | RSE: 315.9415 | RAE: 115.788 | Correlation: -0.7542999982833862
INFO:training:Epoch: 54 | Training Loss: 882072.823076923 | MAE: 20519589.1607 | MSE: 30420959175826.285 | RMSE: 2203.7607 | RSE: 270.3951 | RAE: 99.2128 | Correlation: -0.7422000169754028
INFO:training:Epoch: 55 | Training Loss: 758903.4525641026 | MAE: 18022193.3393 | MSE: 25908942995456.0 | RMSE: 2076.6205 | RSE: 224.9575 | RAE: 82.6822 | Correlation: -0.7301999926567078
INFO:training:Epoch: 56 | Training Loss: 643611.9743589744 | MAE: 15542063.2232 | MSE: 22077514182070.855 | RMSE: 1941.8903 | RSE: 178.5966 | RAE: 65.831 | Correlation: -0.7186999917030334
INFO:training:Epoch: 57 | Training Loss: 523576.7371794872 | MAE: 13201466.7857 | MSE: 19112840371053.715 | RMSE: 1807.6675 | RSE: 133.8453 | RAE: 49.5812 | Correlation: -0.7067999839782715
INFO:training:Epoch: 58 | Training Loss: 417729.408974359 | MAE: 11025529.8527 | MSE: 16910538756681.143 | RMSE: 1674.3214 | RSE: 90.1377 | RAE: 33.7536 | Correlation: -0.6937000155448914
INFO:training:Epoch: 59 | Training Loss: 334161.13333333336 | MAE: 9336665.1071 | MSE: 15603702618989.715 | RMSE: 1564.9668 | RSE: 53.6889 | RAE: 20.6136 | Correlation: -0.6823999881744385
INFO:training:Epoch: 60 | Training Loss: 278986.67275641026 | MAE: 8178588.2545 | MSE: 14941453643995.428 | RMSE: 1488.4781 | RSE: 26.6588 | RAE: 10.9038 | Correlation: -0.6714000105857849
INFO:training:Epoch: 61 | Training Loss: 266282.046474359 | MAE: 7603807.435 | MSE: 14684463206381.715 | RMSE: 1451.0117 | RSE: 11.8471 | RAE: 5.6491 | Correlation: -0.6642000079154968
INFO:training:Epoch: 62 | Training Loss: 267276.9144230769 | MAE: 7384179.6717 | MSE: 14584326464299.428 | RMSE: 1437.0865 | RSE: 4.8323 | RAE: 3.2956 | Correlation: -0.6621000170707703
INFO:training:Epoch: 63 | Training Loss: 270151.2237179487 | MAE: 7330416.9482 | MSE: 14545339349037.143 | RMSE: 1433.6149 | RSE: 2.9188 | RAE: 2.606 | Correlation: -0.6621000170707703
INFO:training:Epoch: 64 | Training Loss: 253420.73782051282 | MAE: 7329316.2226 | MSE: 14559738417973.162 | RMSE: 1433.4367 | RSE: 2.3971 | RAE: 2.2943 | Correlation: -0.6690999865531921
INFO:training:Epoch: 65 | Training Loss: 263077.83685897436 | MAE: 7324597.4147 | MSE: 14547727450873.535 | RMSE: 1433.0629 | RSE: 2.4044 | RAE: 2.3126 | Correlation: -0.6707000136375427
INFO:training:Epoch: 66 | Training Loss: 261981.6435897436 | MAE: 7331598.0889 | MSE: 14544393550969.287 | RMSE: 1433.4752 | RSE: 2.3843 | RAE: 2.2808 | Correlation: -0.6740999817848206
INFO:training:Epoch: 67 | Training Loss: 254267.31282051283 | MAE: 7344697.6313 | MSE: 14543965969715.715 | RMSE: 1434.3179 | RSE: 2.6004 | RAE: 2.4527 | Correlation: -0.6769000291824341
INFO:training:Epoch: 68 | Training Loss: 269911.4733974359 | MAE: 7381431.2374 | MSE: 14555181932221.715 | RMSE: 1436.6387 | RSE: 3.9334 | RAE: 3.0033 | Correlation: -0.6794999837875366
INFO:training:Epoch: 69 | Training Loss: 263328.0189102564 | MAE: 7357093.3098 | MSE: 14530704098780.572 | RMSE: 1434.9888 | RSE: 3.2092 | RAE: 2.7372 | Correlation: -0.6794000267982483
INFO:training:Epoch: 70 | Training Loss: 267964.66538461536 | MAE: 7334117.41 | MSE: 14507040313122.857 | RMSE: 1433.4044 | RSE: 2.5503 | RAE: 2.4188 | Correlation: -0.6798999905586243
INFO:training:Epoch: 71 | Training Loss: 255474.07435897435 | MAE: 7315728.47 | MSE: 14479893295518.0 | RMSE: 1432.0094 | RSE: 2.5445 | RAE: 2.4337 | Correlation: -0.6804999709129333
INFO:training:Epoch: 72 | Training Loss: 258401.35897435897 | MAE: 7313639.0199 | MSE: 14468783326328.713 | RMSE: 1431.8243 | RSE: 2.5471 | RAE: 2.435 | Correlation: -0.6814000010490417
INFO:training:Epoch: 73 | Training Loss: 253800.83012820513 | MAE: 7326310.4289 | MSE: 14474584819425.926 | RMSE: 1432.7134 | RSE: 2.4873 | RAE: 2.3714 | Correlation: -0.6832000017166138
INFO:training:Epoch: 74 | Training Loss: 263683.8830128205 | MAE: 7308720.5534 | MSE: 14444922229239.428 | RMSE: 1431.3671 | RSE: 2.593 | RAE: 2.4625 | Correlation: -0.6843000054359436
INFO:training:Epoch: 75 | Training Loss: 258160.56282051283 | MAE: 7304712.0505 | MSE: 14421813028862.857 | RMSE: 1430.9698 | RSE: 3.4604 | RAE: 2.8137 | Correlation: -0.6881999969482422
INFO:training:Epoch: 76 | Training Loss: 256553.45192307694 | MAE: 7314985.5866 | MSE: 14435767102930.035 | RMSE: 1431.6743 | RSE: 2.3996 | RAE: 2.3052 | Correlation: -0.6909000277519226
INFO:training:Epoch: 77 | Training Loss: 256578.02948717948 | MAE: 7318109.4468 | MSE: 14430823426819.75 | RMSE: 1431.8845 | RSE: 2.4124 | RAE: 2.307 | Correlation: -0.6916999816894531
INFO:training:Epoch: 78 | Training Loss: 258621.5080128205 | MAE: 7313519.1437 | MSE: 14417044482092.535 | RMSE: 1431.5138 | RSE: 2.3953 | RAE: 2.291 | Correlation: -0.6934999823570251
INFO:training:Epoch: 79 | Training Loss: 252168.4516025641 | MAE: 7295012.7729 | MSE: 14368013621293.715 | RMSE: 1430.1119 | RSE: 4.3603 | RAE: 3.1032 | Correlation: -0.6938999891281128
INFO:training:Epoch: 80 | Training Loss: 262222.9057692308 | MAE: 7292057.5091 | MSE: 14364440074333.715 | RMSE: 1429.8769 | RSE: 3.6107 | RAE: 2.8607 | Correlation: -0.6955999732017517
INFO:training:Epoch: 81 | Training Loss: 253633.07291666666 | MAE: 7307050.2606 | MSE: 14382374821377.785 | RMSE: 1430.8732 | RSE: 2.3829 | RAE: 2.2786 | Correlation: -0.6995999813079834
INFO:training:Epoch: 82 | Training Loss: 261693.10576923078 | MAE: 7283070.4883 | MSE: 14334316848496.0 | RMSE: 1429.1787 | RSE: 3.8954 | RAE: 2.9515 | Correlation: -0.6970000267028809
INFO:training:Epoch: 83 | Training Loss: 255755.67628205128 | MAE: 7301288.8143 | MSE: 14359983745104.0 | RMSE: 1430.3824 | RSE: 2.3991 | RAE: 2.295 | Correlation: -0.7010999917984009
INFO:training:Epoch: 84 | Training Loss: 253481.52532051282 | MAE: 7276553.3463 | MSE: 14315002596573.715 | RMSE: 1428.5968 | RSE: 3.4593 | RAE: 2.8058 | Correlation: -0.7002000212669373
INFO:training:Epoch: 85 | Training Loss: 263788.0060897436 | MAE: 7290014.9242 | MSE: 14331780130951.572 | RMSE: 1429.4873 | RSE: 2.3709 | RAE: 2.2683 | Correlation: -0.7042999863624573
INFO:training:Epoch: 86 | Training Loss: 257532.7996794872 | MAE: 7293997.2311 | MSE: 14325562046226.215 | RMSE: 1429.6451 | RSE: 2.3729 | RAE: 2.2697 | Correlation: -0.708899974822998
INFO:training:Epoch: 87 | Training Loss: 261241.34583333333 | MAE: 7320147.1643 | MSE: 14335979610230.857 | RMSE: 1431.3635 | RSE: 3.0018 | RAE: 2.6447 | Correlation: -0.7128000259399414
INFO:training:Epoch: 88 | Training Loss: 254051.1769230769 | MAE: 7281780.9641 | MSE: 14291780288547.428 | RMSE: 1428.6281 | RSE: 2.6952 | RAE: 2.5114 | Correlation: -0.7129999995231628
INFO:training:Epoch: 89 | Training Loss: 255260.53365384616 | MAE: 7280922.4215 | MSE: 14275544847650.285 | RMSE: 1428.483 | RSE: 3.2342 | RAE: 2.729 | Correlation: -0.7167999744415283
INFO:training:Epoch: 90 | Training Loss: 249569.6576923077 | MAE: 7293903.1233 | MSE: 14290290032003.285 | RMSE: 1429.3673 | RSE: 2.3768 | RAE: 2.273 | Correlation: -0.7200999855995178
INFO:training:Epoch: 91 | Training Loss: 258548.0 | MAE: 7276051.7189 | MSE: 14256309610330.285 | RMSE: 1428.0567 | RSE: 3.0277 | RAE: 2.651 | Correlation: -0.7199000120162964
INFO:training:Epoch: 92 | Training Loss: 252760.62724358976 | MAE: 7275503.0808 | MSE: 14240864675101.715 | RMSE: 1427.9381 | RSE: 3.5258 | RAE: 2.8276 | Correlation: -0.7232999801635742
INFO:training:Epoch: 93 | Training Loss: 257946.72756410256 | MAE: 7273562.3451 | MSE: 14199570996726.857 | RMSE: 1427.7385 | RSE: 5.9389 | RAE: 3.5904 | Correlation: -0.7225000262260437
INFO:training:Epoch: 94 | Training Loss: 254231.83782051282 | MAE: 7266352.5326 | MSE: 14218636847837.715 | RMSE: 1427.2573 | RSE: 3.1561 | RAE: 2.6966 | Correlation: -0.7249000072479248
INFO:training:Epoch: 95 | Training Loss: 250048.3685897436 | MAE: 7272110.0321 | MSE: 14217706867363.428 | RMSE: 1427.5243 | RSE: 2.7146 | RAE: 2.5177 | Correlation: -0.7296000123023987
INFO:training:Epoch: 96 | Training Loss: 255937.7 | MAE: 7269033.8566 | MSE: 14170138246235.428 | RMSE: 1427.2447 | RSE: 5.6745 | RAE: 3.5057 | Correlation: -0.7305999994277954
INFO:training:Epoch: 97 | Training Loss: 261344.20769230768 | MAE: 7278657.7547 | MSE: 14145536978226.285 | RMSE: 1427.8237 | RSE: 7.3261 | RAE: 4.0293 | Correlation: -0.7328000068664551
INFO:training:Epoch: 98 | Training Loss: 257014.75192307692 | MAE: 7279769.002 | MSE: 14201260607585.16 | RMSE: 1427.8928 | RSE: 2.3614 | RAE: 2.2582 | Correlation: -0.7386999726295471
INFO:training:Epoch: 99 | Training Loss: 257966.25512820514 | MAE: 7266765.6929 | MSE: 14167134229068.572 | RMSE: 1426.8614 | RSE: 3.2105 | RAE: 2.7151 | Correlation: -0.7414000034332275
INFO:training:Epoch: 100 | Training Loss: 253619.83076923076 | MAE: 7264398.4219 | MSE: 14141145042553.143 | RMSE: 1426.6141 | RSE: 4.4459 | RAE: 3.1207 | Correlation: -0.7429999709129333
