INFO:training:Epoch: 1 | Training Loss: 107288084.8 | MAE: 70500293.7143 | MSE: 158600763052617.16 | RMSE: 3499.9916 | RSE: 17.324 | RAE: 12.9688 | Correlation: -0.7883999943733215
INFO:training:Epoch: 12 | Training Loss: 22337089.2 | MAE: 25168279.3214 | MSE: 42730607326939.43 | RMSE: 2330.1963 | RSE: 2.7778 | RAE: 2.2253 | Correlation: -0.7529000043869019
INFO:training:Epoch: 13 | Training Loss: 16306909.55 | MAE: 28490531.7143 | MSE: 51586985960594.29 | RMSE: 2407.7374 | RSE: 3.1907 | RAE: 2.378 | Correlation: -0.7616999745368958
INFO:training:Epoch: 14 | Training Loss: 11921517.6 | MAE: 24621114.2857 | MSE: 41012318100333.71 | RMSE: 2285.113 | RSE: 2.6194 | RAE: 2.0684 | Correlation: -0.7633000016212463
INFO:training:Epoch: 15 | Training Loss: 10873348.4 | MAE: 24971129.8929 | MSE: 40520349628123.43 | RMSE: 2284.8976 | RSE: 2.5927 | RAE: 2.1941 | Correlation: -0.7641000151634216
INFO:training:Epoch: 16 | Training Loss: 10154485.65 | MAE: 25512744.3036 | MSE: 45536872108617.14 | RMSE: 2322.8791 | RSE: 3.5642 | RAE: 2.3538 | Correlation: -0.7547000050544739
INFO:training:Epoch: 17 | Training Loss: 7298683.85 | MAE: 27715376.7321 | MSE: 52366065163117.71 | RMSE: 2394.5494 | RSE: 3.888 | RAE: 2.5785 | Correlation: -0.7475000023841858
INFO:training:Epoch: 18 | Training Loss: 7981239.225 | MAE: 23994290.3214 | MSE: 41234411253174.86 | RMSE: 2278.5876 | RSE: 2.8404 | RAE: 2.0228 | Correlation: -0.7390999794006348
INFO:training:Epoch: 19 | Training Loss: 9813430.6 | MAE: 25026584.8571 | MSE: 46073720181321.14 | RMSE: 2309.4451 | RSE: 3.6613 | RAE: 2.2667 | Correlation: -0.732200026512146
INFO:training:Epoch: 20 | Training Loss: 9158478.45 | MAE: 27876531.75 | MSE: 53084317286400.0 | RMSE: 2400.6623 | RSE: 4.5665 | RAE: 2.8999 | Correlation: -0.7142000198364258
INFO:training:Epoch: 21 | Training Loss: 7790579.35 | MAE: 25599447.1786 | MSE: 48261546658084.57 | RMSE: 2339.3678 | RSE: 4.0274 | RAE: 2.4269 | Correlation: -0.6944000124931335
INFO:training:Epoch: 22 | Training Loss: 6301560.25 | MAE: 25188844.5357 | MSE: 46954927610733.71 | RMSE: 2323.8199 | RSE: 3.7144 | RAE: 2.2572 | Correlation: -0.6765999794006348
INFO:training:Epoch: 23 | Training Loss: 6040305.55 | MAE: 26044513.9286 | MSE: 49942702316397.71 | RMSE: 2354.189 | RSE: 4.18 | RAE: 2.4998 | Correlation: -0.654699981212616
INFO:training:Epoch: 24 | Training Loss: 6000126.45 | MAE: 27132487.2857 | MSE: 50730458817682.29 | RMSE: 2382.5891 | RSE: 4.8655 | RAE: 2.9767 | Correlation: -0.6086000204086304
INFO:training:Epoch: 25 | Training Loss: 6325580.65 | MAE: 26628747.1429 | MSE: 50398549597037.71 | RMSE: 2369.7668 | RSE: 4.4066 | RAE: 2.665 | Correlation: -0.5763000249862671
INFO:training:Epoch: 26 | Training Loss: 6479511.3 | MAE: 23020466.8214 | MSE: 41048987083922.29 | RMSE: 2265.9929 | RSE: 3.5468 | RAE: 2.0905 | Correlation: -0.5257999897003174
INFO:training:Epoch: 27 | Training Loss: 7943924.3 | MAE: 30023766.3214 | MSE: 56287733781065.14 | RMSE: 2464.5331 | RSE: 5.3031 | RAE: 3.3633 | Correlation: -0.4724999964237213
INFO:training:Epoch: 28 | Training Loss: 8414514.3 | MAE: 31823285.7857 | MSE: 58392514545956.57 | RMSE: 2505.6261 | RSE: 5.6539 | RAE: 3.7477 | Correlation: -0.4422000050544739
INFO:training:Epoch: 29 | Training Loss: 7162900.3 | MAE: 22674870.4643 | MSE: 39401118592438.86 | RMSE: 2238.0492 | RSE: 3.2273 | RAE: 1.9924 | Correlation: -0.3698999881744385
INFO:training:Epoch: 30 | Training Loss: 6664290.8 | MAE: 28210035.2143 | MSE: 52074964179821.71 | RMSE: 2403.8356 | RSE: 4.774 | RAE: 3.048 | Correlation: -0.2689000070095062
INFO:training:Epoch: 31 | Training Loss: 8505321.825 | MAE: 30073663.6429 | MSE: 55920316551753.14 | RMSE: 2456.3544 | RSE: 5.0338 | RAE: 3.233 | Correlation: -0.2190999984741211
INFO:training:Epoch: 32 | Training Loss: 6675724.3 | MAE: 23043603.4643 | MSE: 39319678746624.0 | RMSE: 2239.5483 | RSE: 3.2754 | RAE: 1.9918 | Correlation: -0.20200000703334808
INFO:training:Epoch: 33 | Training Loss: 6918882.5 | MAE: 21890871.9286 | MSE: 35440271163392.0 | RMSE: 2205.8648 | RSE: 2.805 | RAE: 1.9557 | Correlation: -0.131400004029274
INFO:training:Epoch: 34 | Training Loss: 9138430.75 | MAE: 22999728.6429 | MSE: 38898254947474.29 | RMSE: 2242.5162 | RSE: 3.1765 | RAE: 2.0209 | Correlation: -0.07880000025033951
INFO:training:Epoch: 35 | Training Loss: 6416417.325 | MAE: 25547566.1429 | MSE: 44836131878619.43 | RMSE: 2317.6886 | RSE: 4.3607 | RAE: 2.7295 | Correlation: -0.04740000143647194
INFO:training:Epoch: 36 | Training Loss: 6232390.3 | MAE: 24036000.9286 | MSE: 42634783471323.43 | RMSE: 2274.7649 | RSE: 3.6589 | RAE: 2.2048 | Correlation: 0.00559999980032444
INFO:training:Epoch: 37 | Training Loss: 6784228.8 | MAE: 23144214.0 | MSE: 40220349113490.29 | RMSE: 2252.193 | RSE: 3.7769 | RAE: 2.2623 | Correlation: 0.10830000042915344
INFO:training:Epoch: 38 | Training Loss: 6161379.925 | MAE: 33962879.5 | MSE: 62732452588982.86 | RMSE: 2555.4866 | RSE: 5.9411 | RAE: 4.0027 | Correlation: 0.1673000007867813
INFO:training:Epoch: 39 | Training Loss: 9672993.95 | MAE: 20998835.2143 | MSE: 33963377875821.715 | RMSE: 2183.79 | RSE: 2.7913 | RAE: 1.9133 | Correlation: 0.2754000127315521
INFO:training:Epoch: 40 | Training Loss: 10265293.25 | MAE: 29659078.75 | MSE: 51882049114697.14 | RMSE: 2424.3039 | RSE: 4.8823 | RAE: 3.2677 | Correlation: 0.33629998564720154
INFO:training:Epoch: 41 | Training Loss: 7142126.775 | MAE: 25828072.7321 | MSE: 44912987041206.86 | RMSE: 2319.2487 | RSE: 3.9743 | RAE: 2.5854 | Correlation: 0.39570000767707825
INFO:training:Epoch: 42 | Training Loss: 5369213.65 | MAE: 22412844.6429 | MSE: 38384207864978.29 | RMSE: 2219.1007 | RSE: 3.1272 | RAE: 1.9627 | Correlation: 0.45890000462532043
INFO:training:Epoch: 43 | Training Loss: 5201596.325 | MAE: 22768805.5714 | MSE: 38896315447003.43 | RMSE: 2227.6879 | RSE: 3.359 | RAE: 2.1346 | Correlation: 0.49630001187324524
INFO:training:Epoch: 44 | Training Loss: 4727186.375 | MAE: 24717593.4286 | MSE: 43281542086656.0 | RMSE: 2289.5784 | RSE: 3.9276 | RAE: 2.4693 | Correlation: 0.5354999899864197
INFO:training:Epoch: 45 | Training Loss: 5093043.725 | MAE: 24353770.9286 | MSE: 42489384796160.0 | RMSE: 2278.5129 | RSE: 3.8751 | RAE: 2.4132 | Correlation: 0.5659000277519226
INFO:training:Epoch: 46 | Training Loss: 4760764.675 | MAE: 22359031.0 | MSE: 38110290715794.29 | RMSE: 2217.7705 | RSE: 3.3976 | RAE: 2.0985 | Correlation: 0.5856999754905701
INFO:training:Epoch: 47 | Training Loss: 5443063.3 | MAE: 22132173.5 | MSE: 36601337525979.43 | RMSE: 2202.1056 | RSE: 2.8478 | RAE: 1.8837 | Correlation: 0.6129000186920166
INFO:training:Epoch: 48 | Training Loss: 6104596.75 | MAE: 21176365.0714 | MSE: 35021796961718.855 | RMSE: 2175.5953 | RSE: 2.8629 | RAE: 1.8311 | Correlation: 0.6431999802589417
INFO:training:Epoch: 49 | Training Loss: 5748157.85 | MAE: 22116892.4286 | MSE: 36819292670244.57 | RMSE: 2201.3538 | RSE: 3.2439 | RAE: 2.0608 | Correlation: 0.6588000059127808
INFO:training:Epoch: 50 | Training Loss: 4576222.975 | MAE: 23404150.8571 | MSE: 39837608902656.0 | RMSE: 2244.5866 | RSE: 3.5832 | RAE: 2.2714 | Correlation: 0.6732000112533569
INFO:training:Epoch: 51 | Training Loss: 4828803.125 | MAE: 20978039.6429 | MSE: 34892772905545.145 | RMSE: 2176.4164 | RSE: 3.0582 | RAE: 1.9381 | Correlation: 0.684499979019165
INFO:training:Epoch: 52 | Training Loss: 4618330.3 | MAE: 22325694.4286 | MSE: 37118142737846.86 | RMSE: 2213.3192 | RSE: 3.4701 | RAE: 2.1986 | Correlation: 0.6897000074386597
INFO:training:Epoch: 53 | Training Loss: 4173033.625 | MAE: 21880570.9286 | MSE: 36628836169435.43 | RMSE: 2204.131 | RSE: 3.3896 | RAE: 2.0593 | Correlation: 0.7009999752044678
INFO:training:Epoch: 54 | Training Loss: 5080921.425 | MAE: 24580773.0357 | MSE: 41715750614747.43 | RMSE: 2280.6268 | RSE: 4.2661 | RAE: 2.6552 | Correlation: 0.7038000226020813
INFO:training:Epoch: 55 | Training Loss: 6244401.525 | MAE: 24011405.3571 | MSE: 40196916786907.43 | RMSE: 2258.6053 | RSE: 4.0395 | RAE: 2.5207 | Correlation: 0.7057999968528748
INFO:training:Epoch: 56 | Training Loss: 4601848.05 | MAE: 23646619.7321 | MSE: 39297985497380.57 | RMSE: 2248.4692 | RSE: 3.9111 | RAE: 2.464 | Correlation: 0.7063999772071838
INFO:training:Epoch: 57 | Training Loss: 4537826.025 | MAE: 20031565.0357 | MSE: 32807043923968.0 | RMSE: 2149.1069 | RSE: 3.0941 | RAE: 1.9239 | Correlation: 0.7167999744415283
INFO:training:Epoch: 58 | Training Loss: 5473629.75 | MAE: 21345787.1429 | MSE: 34554693166226.285 | RMSE: 2175.4322 | RSE: 3.1745 | RAE: 2.0297 | Correlation: 0.7192999720573425
INFO:training:Epoch: 59 | Training Loss: 5901506.0 | MAE: 21252763.4286 | MSE: 34252830801920.0 | RMSE: 2171.2826 | RSE: 3.386 | RAE: 2.0887 | Correlation: 0.7257999777793884
INFO:training:Epoch: 60 | Training Loss: 5208257.175 | MAE: 23556667.5179 | MSE: 37853828256329.14 | RMSE: 2237.2208 | RSE: 4.2425 | RAE: 2.6875 | Correlation: 0.7278000116348267
INFO:training:Epoch: 61 | Training Loss: 4786773.9 | MAE: 23786805.3214 | MSE: 38699345973833.14 | RMSE: 2246.8965 | RSE: 4.0494 | RAE: 2.6306 | Correlation: 0.7278000116348267
INFO:training:Epoch: 62 | Training Loss: 4352244.9 | MAE: 20085604.1429 | MSE: 32500429768996.57 | RMSE: 2145.3035 | RSE: 3.1967 | RAE: 1.9894 | Correlation: 0.7347000241279602
INFO:training:Epoch: 63 | Training Loss: 5558485.4 | MAE: 20267603.1071 | MSE: 32221071221906.285 | RMSE: 2146.4351 | RSE: 3.0344 | RAE: 1.8899 | Correlation: 0.7400000095367432
INFO:training:Epoch: 64 | Training Loss: 5507777.65 | MAE: 20580292.3571 | MSE: 33139671583012.57 | RMSE: 2157.0678 | RSE: 3.348 | RAE: 2.0595 | Correlation: 0.7400000095367432
INFO:training:Epoch: 65 | Training Loss: 5506476.3 | MAE: 19343223.6786 | MSE: 30561585744164.57 | RMSE: 2116.0193 | RSE: 2.7396 | RAE: 1.7652 | Correlation: 0.7426000237464905
INFO:training:Epoch: 66 | Training Loss: 6384922.225 | MAE: 31061831.2143 | MSE: 53245560469211.43 | RMSE: 2465.0193 | RSE: 4.868 | RAE: 3.4422 | Correlation: 0.7333999872207642
INFO:training:Epoch: 67 | Training Loss: 5945820.8 | MAE: 19955348.3929 | MSE: 31563522506752.0 | RMSE: 2133.3834 | RSE: 3.2677 | RAE: 2.0865 | Correlation: 0.7488999962806702
INFO:training:Epoch: 68 | Training Loss: 4279148.65 | MAE: 20725061.75 | MSE: 33625738725668.57 | RMSE: 2160.3558 | RSE: 3.4116 | RAE: 2.0912 | Correlation: 0.7490000128746033
INFO:training:Epoch: 69 | Training Loss: 4176321.525 | MAE: 22596864.9821 | MSE: 36686855101293.71 | RMSE: 2215.12 | RSE: 3.986 | RAE: 2.5212 | Correlation: 0.748199999332428
INFO:training:Epoch: 70 | Training Loss: 4342185.675 | MAE: 21231614.7857 | MSE: 34501319777133.715 | RMSE: 2179.5809 | RSE: 3.6727 | RAE: 2.2949 | Correlation: 0.7484999895095825
INFO:training:Epoch: 71 | Training Loss: 4332921.4 | MAE: 21111878.5714 | MSE: 34454748051163.43 | RMSE: 2176.7643 | RSE: 3.5354 | RAE: 2.1597 | Correlation: 0.7483000159263611
INFO:training:Epoch: 72 | Training Loss: 4134174.25 | MAE: 24517631.5357 | MSE: 39988092815652.57 | RMSE: 2269.5804 | RSE: 4.3879 | RAE: 2.7804 | Correlation: 0.7462000250816345
INFO:training:Epoch: 73 | Training Loss: 4470630.675 | MAE: 21394629.4643 | MSE: 34970809991168.0 | RMSE: 2186.8476 | RSE: 3.7779 | RAE: 2.3036 | Correlation: 0.7479000091552734
INFO:training:Epoch: 74 | Training Loss: 3887476.775 | MAE: 22176279.2321 | MSE: 36411050604251.43 | RMSE: 2207.3397 | RSE: 3.7818 | RAE: 2.3146 | Correlation: 0.748199999332428
INFO:training:Epoch: 75 | Training Loss: 4566624.7 | MAE: 24249374.2143 | MSE: 40347383407762.29 | RMSE: 2269.4948 | RSE: 4.1681 | RAE: 2.6237 | Correlation: 0.7475000023841858
INFO:training:Epoch: 76 | Training Loss: 4224935.15 | MAE: 21105838.9286 | MSE: 34076471937316.57 | RMSE: 2175.0929 | RSE: 3.7973 | RAE: 2.3183 | Correlation: 0.7512999773025513
INFO:training:Epoch: 77 | Training Loss: 4053002.025 | MAE: 21604997.5357 | MSE: 34447173545398.855 | RMSE: 2185.107 | RSE: 4.0469 | RAE: 2.485 | Correlation: 0.7516999840736389
INFO:training:Epoch: 78 | Training Loss: 4016919.775 | MAE: 21639548.0 | MSE: 35587236841764.57 | RMSE: 2193.2914 | RSE: 3.785 | RAE: 2.2482 | Correlation: 0.7502999901771545
INFO:training:Epoch: 79 | Training Loss: 3886863.725 | MAE: 22026280.5714 | MSE: 36367116131181.71 | RMSE: 2204.4838 | RSE: 3.8791 | RAE: 2.3183 | Correlation: 0.7498999834060669
INFO:training:Epoch: 80 | Training Loss: 4656272.05 | MAE: 26424473.8929 | MSE: 41658372100681.14 | RMSE: 2314.657 | RSE: 5.0471 | RAE: 3.2776 | Correlation: 0.7487999796867371
INFO:training:Epoch: 81 | Training Loss: 6749847.6 | MAE: 19956135.1786 | MSE: 31360278434377.145 | RMSE: 2128.0136 | RSE: 2.9294 | RAE: 1.8421 | Correlation: 0.754800021648407
INFO:training:Epoch: 82 | Training Loss: 5024681.6 | MAE: 20500493.5714 | MSE: 32444217940845.715 | RMSE: 2144.7667 | RSE: 3.0339 | RAE: 1.9349 | Correlation: 0.7559999823570251
INFO:training:Epoch: 83 | Training Loss: 4275031.925 | MAE: 20671718.7143 | MSE: 33202837829339.43 | RMSE: 2156.9115 | RSE: 3.2791 | RAE: 2.0607 | Correlation: 0.7552000284194946
INFO:training:Epoch: 84 | Training Loss: 4269016.375 | MAE: 20105222.8214 | MSE: 31929358446006.855 | RMSE: 2138.3605 | RSE: 2.9425 | RAE: 1.8837 | Correlation: 0.7565000057220459
INFO:training:Epoch: 85 | Training Loss: 4860335.125 | MAE: 19959897.4643 | MSE: 31574924534930.285 | RMSE: 2132.2168 | RSE: 3.0907 | RAE: 1.9411 | Correlation: 0.757099986076355
INFO:training:Epoch: 86 | Training Loss: 4311009.9 | MAE: 20157767.0714 | MSE: 32051009341732.57 | RMSE: 2140.0851 | RSE: 3.3278 | RAE: 2.0293 | Correlation: 0.7583000063896179
INFO:training:Epoch: 87 | Training Loss: 4689199.825 | MAE: 19346234.7857 | MSE: 30774195781632.0 | RMSE: 2118.3826 | RSE: 3.3288 | RAE: 1.9572 | Correlation: 0.7585999965667725
INFO:training:Epoch: 88 | Training Loss: 4884649.6 | MAE: 21171185.7143 | MSE: 34727369357019.43 | RMSE: 2180.2228 | RSE: 3.5771 | RAE: 2.1341 | Correlation: 0.7556999921798706
INFO:training:Epoch: 89 | Training Loss: 4244552.225 | MAE: 20750850.4286 | MSE: 33681280448219.43 | RMSE: 2165.0669 | RSE: 3.314 | RAE: 2.0259 | Correlation: 0.758899986743927
INFO:training:Epoch: 90 | Training Loss: 3778048.375 | MAE: 20665062.7857 | MSE: 33385725067264.0 | RMSE: 2160.6086 | RSE: 3.3883 | RAE: 2.0667 | Correlation: 0.7603999972343445
INFO:training:Epoch: 91 | Training Loss: 3781635.1 | MAE: 22001146.5 | MSE: 35931233320960.0 | RMSE: 2201.7427 | RSE: 3.4975 | RAE: 2.1839 | Correlation: 0.7588000297546387
INFO:training:Epoch: 92 | Training Loss: 3844505.85 | MAE: 22753351.75 | MSE: 37220494882523.43 | RMSE: 2223.1314 | RSE: 3.7827 | RAE: 2.3779 | Correlation: 0.7580999732017517
INFO:training:Epoch: 93 | Training Loss: 4120649.25 | MAE: 19493158.5357 | MSE: 30485882030372.57 | RMSE: 2116.2915 | RSE: 3.1559 | RAE: 1.9872 | Correlation: 0.7642999887466431
INFO:training:Epoch: 94 | Training Loss: 3697995.6 | MAE: 20638917.8929 | MSE: 32881141256777.145 | RMSE: 2153.4154 | RSE: 3.2623 | RAE: 2.0607 | Correlation: 0.7620000243186951
INFO:training:Epoch: 95 | Training Loss: 3900854.05 | MAE: 21201036.6429 | MSE: 33847299712146.285 | RMSE: 2169.403 | RSE: 3.5609 | RAE: 2.2184 | Correlation: 0.7615000009536743
INFO:training:Epoch: 96 | Training Loss: 3754094.975 | MAE: 22293316.2679 | MSE: 35424931868086.86 | RMSE: 2203.8893 | RSE: 3.96 | RAE: 2.4919 | Correlation: 0.7601000070571899
INFO:training:Epoch: 97 | Training Loss: 3532428.95 | MAE: 21761153.6429 | MSE: 34792485823634.285 | RMSE: 2190.1419 | RSE: 3.7596 | RAE: 2.3338 | Correlation: 0.7609999775886536
INFO:training:Epoch: 98 | Training Loss: 3401715.1 | MAE: 22202798.8929 | MSE: 35904179311177.14 | RMSE: 2207.1062 | RSE: 3.9038 | RAE: 2.4084 | Correlation: 0.760200023651123
INFO:training:Epoch: 99 | Training Loss: 3541164.625 | MAE: 23421720.8571 | MSE: 37156347651218.29 | RMSE: 2234.5837 | RSE: 4.3047 | RAE: 2.7025 | Correlation: 0.7588000297546387
INFO:training:Epoch: 100 | Training Loss: 4096711.05 | MAE: 23792772.6071 | MSE: 38187249949549.71 | RMSE: 2249.4471 | RSE: 4.2832 | RAE: 2.692 | Correlation: 0.7576000094413757
