INFO:training:Epoch: 1 | Training Loss: 2355552.669811321 | MAE: 2364491.9557 | MSE: 3920703707839.565 | RMSE: 1141.5299 | RSE: 11.4209 | RAE: 6.5314 | Correlation: -0.7960000038146973
INFO:training:Epoch: 19 | Training Loss: 556329.7783018867 | MAE: 1746029.1895 | MSE: 2525563810327.0747 | RMSE: 985.4793 | RSE: 26.6451 | RAE: 7.8014 | Correlation: 0.7922000288963318
INFO:training:Epoch: 20 | Training Loss: 498868.94568101416 | MAE: 2118592.972 | MSE: 2964271753570.83 | RMSE: 1072.2088 | RSE: 40.5693 | RAE: 10.8491 | Correlation: 0.7900000214576721
INFO:training:Epoch: 21 | Training Loss: 501481.36092275946 | MAE: 1791210.1823 | MSE: 2591127229518.8027 | RMSE: 998.8747 | RSE: 30.9389 | RAE: 8.5944 | Correlation: 0.7904000282287598
INFO:training:Epoch: 22 | Training Loss: 539559.7629716981 | MAE: 1802449.6487 | MSE: 2611737620793.034 | RMSE: 999.0788 | RSE: 43.1131 | RAE: 10.8265 | Correlation: 0.7903000116348267
INFO:training:Epoch: 23 | Training Loss: 558631.6095224057 | MAE: 1943905.1772 | MSE: 2685704256243.8096 | RMSE: 1033.4296 | RSE: 45.6128 | RAE: 12.2959 | Correlation: 0.789900004863739
INFO:training:Epoch: 24 | Training Loss: 569503.4962043043 | MAE: 2168943.8432 | MSE: 3023362530714.1226 | RMSE: 1083.4423 | RSE: 50.596 | RAE: 12.5018 | Correlation: 0.7901999950408936
INFO:training:Epoch: 25 | Training Loss: 481709.3452240566 | MAE: 2049513.0052 | MSE: 2908061110036.0273 | RMSE: 1059.0261 | RSE: 54.6707 | RAE: 12.4483 | Correlation: 0.7900000214576721
INFO:training:Epoch: 26 | Training Loss: 521554.84588738205 | MAE: 1734091.8707 | MSE: 2565234725026.83 | RMSE: 987.7788 | RSE: 44.2187 | RAE: 9.7807 | Correlation: 0.7911999821662903
INFO:training:Epoch: 27 | Training Loss: 427983.01503537735 | MAE: 1932759.1183 | MSE: 2957007139105.0884 | RMSE: 1035.4806 | RSE: 62.7542 | RAE: 12.7191 | Correlation: 0.7888000011444092
INFO:training:Epoch: 28 | Training Loss: 462485.44862912735 | MAE: 2131833.0833 | MSE: 3241562650635.9727 | RMSE: 1081.116 | RSE: 69.622 | RAE: 14.962 | Correlation: 0.7875999808311462
INFO:training:Epoch: 29 | Training Loss: 470026.3891509434 | MAE: 1818491.8735 | MSE: 2771425111872.0 | RMSE: 1010.8634 | RSE: 69.3399 | RAE: 13.3425 | Correlation: 0.7900000214576721
INFO:training:Epoch: 30 | Training Loss: 432862.8756633255 | MAE: 2029754.0247 | MSE: 3146445168138.449 | RMSE: 1061.7091 | RSE: 74.4031 | RAE: 14.3346 | Correlation: 0.7868000268936157
INFO:training:Epoch: 31 | Training Loss: 429721.5552402712 | MAE: 2197131.657 | MSE: 3445583238885.007 | RMSE: 1097.7986 | RSE: 89.1774 | RAE: 16.6973 | Correlation: 0.786300003528595
INFO:training:Epoch: 32 | Training Loss: 442144.42681308964 | MAE: 2031543.8553 | MSE: 3354240625340.0815 | RMSE: 1064.9086 | RSE: 83.9231 | RAE: 15.4628 | Correlation: 0.7861999869346619
INFO:training:Epoch: 33 | Training Loss: 422741.5634581368 | MAE: 2125433.3865 | MSE: 3595477145634.83 | RMSE: 1085.6711 | RSE: 92.3722 | RAE: 17.7581 | Correlation: 0.7851999998092651
INFO:training:Epoch: 34 | Training Loss: 453821.9099351415 | MAE: 1947967.3251 | MSE: 3099690642649.687 | RMSE: 1042.4875 | RSE: 79.9156 | RAE: 14.5715 | Correlation: 0.7886000275611877
INFO:training:Epoch: 35 | Training Loss: 402798.7674675708 | MAE: 1984384.8857 | MSE: 3182469136010.8843 | RMSE: 1052.3984 | RSE: 73.3481 | RAE: 14.4883 | Correlation: 0.7871999740600586
INFO:training:Epoch: 36 | Training Loss: 420084.925339033 | MAE: 1929494.5736 | MSE: 3270535459172.136 | RMSE: 1043.5733 | RSE: 82.1636 | RAE: 15.0421 | Correlation: 0.7875999808311462
INFO:training:Epoch: 37 | Training Loss: 386017.3417600236 | MAE: 2311379.2487 | MSE: 4004447860630.64 | RMSE: 1129.9838 | RSE: 104.1549 | RAE: 19.8903 | Correlation: 0.78329998254776
INFO:training:Epoch: 38 | Training Loss: 438103.99742040096 | MAE: 2160220.0968 | MSE: 3260213556135.1836 | RMSE: 1090.8256 | RSE: 85.2544 | RAE: 17.3824 | Correlation: 0.7878999710083008
INFO:training:Epoch: 39 | Training Loss: 427785.5739239387 | MAE: 1963024.084 | MSE: 3167933004957.17 | RMSE: 1048.3695 | RSE: 80.5543 | RAE: 15.813 | Correlation: 0.7875000238418579
INFO:training:Epoch: 40 | Training Loss: 416507.04624852596 | MAE: 1975490.6094 | MSE: 3448026419693.7144 | RMSE: 1054.843 | RSE: 88.5625 | RAE: 16.5837 | Correlation: 0.7854999899864197
INFO:training:Epoch: 41 | Training Loss: 443546.5608785377 | MAE: 2227101.6856 | MSE: 3661606982864.979 | RMSE: 1111.6774 | RSE: 81.8077 | RAE: 17.1808 | Correlation: 0.7868000268936157
INFO:training:Epoch: 42 | Training Loss: 388874.6503537736 | MAE: 2100324.648 | MSE: 3654308806300.2993 | RMSE: 1084.967 | RSE: 94.8009 | RAE: 17.5271 | Correlation: 0.7860999703407288
INFO:training:Epoch: 43 | Training Loss: 378927.04186320753 | MAE: 2132061.7263 | MSE: 3558144797520.9795 | RMSE: 1091.0363 | RSE: 83.7152 | RAE: 16.5873 | Correlation: 0.7879999876022339
INFO:training:Epoch: 44 | Training Loss: 424408.7333800118 | MAE: 2206984.1884 | MSE: 4225344955977.143 | RMSE: 1113.0356 | RSE: 109.6874 | RAE: 20.8521 | Correlation: 0.7825000286102295
INFO:training:Epoch: 45 | Training Loss: 389880.78478773584 | MAE: 1907402.2918 | MSE: 3071624725597.17 | RMSE: 1036.1116 | RSE: 86.5098 | RAE: 15.871 | Correlation: 0.7890999913215637
INFO:training:Epoch: 46 | Training Loss: 369236.5478331368 | MAE: 1970627.1779 | MSE: 3336888717081.2515 | RMSE: 1054.2112 | RSE: 91.7072 | RAE: 17.2873 | Correlation: 0.7879999876022339
INFO:training:Epoch: 47 | Training Loss: 374204.40057488205 | MAE: 2077307.5077 | MSE: 3163749032541.17 | RMSE: 1071.4089 | RSE: 83.1286 | RAE: 16.5868 | Correlation: 0.7896999716758728
INFO:training:Epoch: 48 | Training Loss: 393821.5135613208 | MAE: 1989775.1066 | MSE: 3255929548511.347 | RMSE: 1057.67 | RSE: 84.5267 | RAE: 16.0148 | Correlation: 0.7888000011444092
INFO:training:Epoch: 49 | Training Loss: 375050.49701503536 | MAE: 1887600.9859 | MSE: 2949223190380.8438 | RMSE: 1031.6359 | RSE: 69.9513 | RAE: 13.478 | Correlation: 0.7894999980926514
INFO:training:Epoch: 50 | Training Loss: 359982.3904038915 | MAE: 2098627.2319 | MSE: 3402580526197.1157 | RMSE: 1083.8817 | RSE: 85.5151 | RAE: 17.167 | Correlation: 0.7871000170707703
INFO:training:Epoch: 51 | Training Loss: 409173.85874852596 | MAE: 2100693.0441 | MSE: 3304206342068.245 | RMSE: 1083.986 | RSE: 82.7112 | RAE: 16.1813 | Correlation: 0.7882000207901001
INFO:training:Epoch: 52 | Training Loss: 386654.3636129127 | MAE: 1959806.2495 | MSE: 2936758510052.136 | RMSE: 1047.4647 | RSE: 85.6331 | RAE: 15.6004 | Correlation: 0.7904000282287598
INFO:training:Epoch: 53 | Training Loss: 342043.9746462264 | MAE: 2152342.0125 | MSE: 3234006903542.422 | RMSE: 1092.2852 | RSE: 95.758 | RAE: 19.1663 | Correlation: 0.7893999814987183
INFO:training:Epoch: 54 | Training Loss: 356185.4234964623 | MAE: 1856700.0555 | MSE: 2810708034652.2993 | RMSE: 1023.703 | RSE: 89.8763 | RAE: 16.0595 | Correlation: 0.7918000221252441
INFO:training:Epoch: 55 | Training Loss: 333647.75287441036 | MAE: 1930047.0911 | MSE: 2943329382525.3877 | RMSE: 1040.7551 | RSE: 86.4003 | RAE: 16.5421 | Correlation: 0.7903000116348267
INFO:training:Epoch: 56 | Training Loss: 335195.74473024765 | MAE: 2129583.4193 | MSE: 3110781604820.4624 | RMSE: 1086.2889 | RSE: 101.9269 | RAE: 19.8333 | Correlation: 0.7901999950408936
INFO:training:Epoch: 57 | Training Loss: 338500.2334168632 | MAE: 2160373.5102 | MSE: 3499199187344.5444 | RMSE: 1098.1133 | RSE: 113.3978 | RAE: 21.5682 | Correlation: 0.7875999808311462
INFO:training:Epoch: 58 | Training Loss: 328087.65241745283 | MAE: 1975351.3263 | MSE: 3213668734451.8096 | RMSE: 1055.5579 | RSE: 112.4169 | RAE: 19.8747 | Correlation: 0.786899983882904
INFO:training:Epoch: 59 | Training Loss: 350842.92887676886 | MAE: 2269227.1568 | MSE: 3767309105428.8975 | RMSE: 1127.311 | RSE: 115.9787 | RAE: 22.3542 | Correlation: 0.7846999764442444
INFO:training:Epoch: 60 | Training Loss: 359854.9792895047 | MAE: 2003946.8954 | MSE: 3196385038941.17 | RMSE: 1061.4009 | RSE: 106.4752 | RAE: 19.9757 | Correlation: 0.7853000164031982
INFO:training:Epoch: 61 | Training Loss: 337294.18278301886 | MAE: 1915984.3653 | MSE: 2934029276213.9863 | RMSE: 1038.5826 | RSE: 89.6777 | RAE: 16.5864 | Correlation: 0.7894999980926514
INFO:training:Epoch: 62 | Training Loss: 332787.63657134434 | MAE: 2018519.4424 | MSE: 3128760269532.2993 | RMSE: 1065.3856 | RSE: 94.8987 | RAE: 18.2386 | Correlation: 0.7876999974250793
INFO:training:Epoch: 63 | Training Loss: 369541.9183004127 | MAE: 2140476.7821 | MSE: 3299322308205.279 | RMSE: 1091.7369 | RSE: 99.3529 | RAE: 18.8082 | Correlation: 0.7874000072479248
INFO:training:Epoch: 64 | Training Loss: 346457.636276533 | MAE: 1923716.7742 | MSE: 3152760881762.83 | RMSE: 1045.3263 | RSE: 95.742 | RAE: 17.911 | Correlation: 0.7879999876022339
INFO:training:Epoch: 65 | Training Loss: 320211.0805940448 | MAE: 1969332.588 | MSE: 3014257740682.449 | RMSE: 1051.4672 | RSE: 90.359 | RAE: 16.2451 | Correlation: 0.7885000109672546
INFO:training:Epoch: 66 | Training Loss: 312568.14515772404 | MAE: 2103876.6428 | MSE: 3661010486166.64 | RMSE: 1090.7268 | RSE: 116.6655 | RAE: 20.5978 | Correlation: 0.7849000096321106
INFO:training:Epoch: 67 | Training Loss: 328216.7932267099 | MAE: 1936066.3952 | MSE: 3014129540951.0747 | RMSE: 1045.3788 | RSE: 97.7231 | RAE: 17.5558 | Correlation: 0.7907999753952026
INFO:training:Epoch: 68 | Training Loss: 299760.12374705187 | MAE: 2196861.6345 | MSE: 3924138746883.9185 | RMSE: 1115.1117 | RSE: 114.3364 | RAE: 21.2131 | Correlation: 0.784600019454956
INFO:training:Epoch: 69 | Training Loss: 322762.51849941036 | MAE: 2207076.5937 | MSE: 3644805412774.749 | RMSE: 1110.9315 | RSE: 111.7732 | RAE: 21.6307 | Correlation: 0.7860000133514404
INFO:training:Epoch: 70 | Training Loss: 323671.76282429247 | MAE: 2026969.9465 | MSE: 3546143754103.2925 | RMSE: 1075.117 | RSE: 104.73 | RAE: 19.1671 | Correlation: 0.7842000126838684
INFO:training:Epoch: 71 | Training Loss: 313301.7851193986 | MAE: 2195054.0227 | MSE: 3993462678740.4624 | RMSE: 1116.2496 | RSE: 118.2392 | RAE: 20.9445 | Correlation: 0.782800018787384
INFO:training:Epoch: 72 | Training Loss: 336302.4121462264 | MAE: 1916935.6602 | MSE: 3242241190092.1904 | RMSE: 1044.2226 | RSE: 101.0362 | RAE: 17.8663 | Correlation: 0.7871000170707703
INFO:training:Epoch: 73 | Training Loss: 310624.65643425705 | MAE: 1985927.6383 | MSE: 3396958029130.8843 | RMSE: 1062.5394 | RSE: 105.9013 | RAE: 18.191 | Correlation: 0.7857000231742859
INFO:training:Epoch: 74 | Training Loss: 307262.7306898585 | MAE: 1928922.0196 | MSE: 3334544217347.483 | RMSE: 1047.8907 | RSE: 103.6474 | RAE: 18.3362 | Correlation: 0.7861999869346619
INFO:training:Epoch: 75 | Training Loss: 300781.1020415684 | MAE: 1983843.791 | MSE: 3476281615981.7144 | RMSE: 1062.9258 | RSE: 101.26 | RAE: 18.5381 | Correlation: 0.7865999937057495
INFO:training:Epoch: 76 | Training Loss: 326893.2759433962 | MAE: 2298586.1779 | MSE: 4447997441859.918 | RMSE: 1138.6557 | RSE: 122.4662 | RAE: 21.6385 | Correlation: 0.7825999855995178
INFO:training:Epoch: 77 | Training Loss: 313089.85410524765 | MAE: 1895740.4013 | MSE: 3221106954594.83 | RMSE: 1038.5652 | RSE: 89.7128 | RAE: 16.5417 | Correlation: 0.7868000268936157
INFO:training:Epoch: 78 | Training Loss: 322637.00132665096 | MAE: 2153541.8121 | MSE: 4205058308252.7354 | RMSE: 1107.7906 | RSE: 126.9496 | RAE: 21.8988 | Correlation: 0.78329998254776
INFO:training:Epoch: 79 | Training Loss: 294123.6290168042 | MAE: 2150352.0097 | MSE: 4093197938998.857 | RMSE: 1104.4996 | RSE: 128.7024 | RAE: 21.5335 | Correlation: 0.7842000126838684
INFO:training:Epoch: 80 | Training Loss: 301330.71491745283 | MAE: 2248261.2878 | MSE: 4678428640538.993 | RMSE: 1135.7794 | RSE: 132.9642 | RAE: 23.448 | Correlation: 0.7793999910354614
INFO:training:Epoch: 81 | Training Loss: 311368.58144162735 | MAE: 2209693.6973 | MSE: 4356042785899.9727 | RMSE: 1124.6783 | RSE: 138.564 | RAE: 23.7026 | Correlation: 0.7828999757766724
INFO:training:Epoch: 82 | Training Loss: 301511.190964033 | MAE: 2064080.5677 | MSE: 3847669971732.0273 | RMSE: 1087.3156 | RSE: 110.1331 | RAE: 18.8928 | Correlation: 0.7835999727249146
INFO:training:Epoch: 83 | Training Loss: 289185.76916273584 | MAE: 2102724.3714 | MSE: 4141124095346.068 | RMSE: 1096.9554 | RSE: 119.3855 | RAE: 20.206 | Correlation: 0.7829999923706055
INFO:training:Epoch: 84 | Training Loss: 315032.1645784198 | MAE: 2167144.8631 | MSE: 4367386846151.4014 | RMSE: 1113.7837 | RSE: 136.3298 | RAE: 22.1037 | Correlation: 0.7815999984741211
INFO:training:Epoch: 85 | Training Loss: 297218.1166347288 | MAE: 2089600.2456 | MSE: 4315281845705.143 | RMSE: 1097.0213 | RSE: 122.323 | RAE: 19.5577 | Correlation: 0.7827000021934509
INFO:training:Epoch: 86 | Training Loss: 294068.7876621462 | MAE: 2080735.9955 | MSE: 4466894018816.0 | RMSE: 1096.9691 | RSE: 117.5766 | RAE: 20.2224 | Correlation: 0.7820000052452087
INFO:training:Epoch: 87 | Training Loss: 294644.5522184552 | MAE: 2044062.7015 | MSE: 4292363641042.2856 | RMSE: 1084.9715 | RSE: 120.0289 | RAE: 19.9838 | Correlation: 0.7832000255584717
INFO:training:Epoch: 88 | Training Loss: 272316.5683962264 | MAE: 2169120.8865 | MSE: 5167414091348.463 | RMSE: 1125.6188 | RSE: 133.1809 | RAE: 21.8369 | Correlation: 0.779699981212616
INFO:training:Epoch: 89 | Training Loss: 289180.2414504717 | MAE: 2196244.1095 | MSE: 4731136227786.885 | RMSE: 1123.8909 | RSE: 125.9877 | RAE: 20.1334 | Correlation: 0.781499981880188
INFO:training:Epoch: 90 | Training Loss: 283431.8713885613 | MAE: 2068990.1473 | MSE: 4138005525275.864 | RMSE: 1090.9825 | RSE: 124.6722 | RAE: 20.4586 | Correlation: 0.7843000292778015
INFO:training:Epoch: 91 | Training Loss: 291711.73791273584 | MAE: 2087582.5716 | MSE: 4435197409996.626 | RMSE: 1097.2711 | RSE: 125.5224 | RAE: 20.2829 | Correlation: 0.781000018119812
INFO:training:Epoch: 92 | Training Loss: 276234.041015625 | MAE: 2267974.5056 | MSE: 5562794076716.844 | RMSE: 1147.5922 | RSE: 149.839 | RAE: 24.4535 | Correlation: 0.7763000130653381
INFO:training:Epoch: 93 | Training Loss: 296027.62581073114 | MAE: 2039106.3987 | MSE: 3692710479514.9927 | RMSE: 1077.9889 | RSE: 123.8439 | RAE: 20.2455 | Correlation: 0.7843999862670898
INFO:training:Epoch: 94 | Training Loss: 321466.0954820165 | MAE: 2355340.4509 | MSE: 4752987031412.681 | RMSE: 1155.7638 | RSE: 144.7451 | RAE: 24.3181 | Correlation: 0.7788000106811523
INFO:training:Epoch: 95 | Training Loss: 299096.9912293632 | MAE: 2084302.0511 | MSE: 4129091837098.6665 | RMSE: 1094.9585 | RSE: 153.7308 | RAE: 23.633 | Correlation: 0.7817999720573425
INFO:training:Epoch: 96 | Training Loss: 292322.68595224054 | MAE: 2064656.9812 | MSE: 3825734566466.177 | RMSE: 1085.2868 | RSE: 130.0181 | RAE: 20.8465 | Correlation: 0.7827000021934509
INFO:training:Epoch: 97 | Training Loss: 259421.1628464033 | MAE: 1980747.192 | MSE: 3814566406602.884 | RMSE: 1063.7487 | RSE: 135.7179 | RAE: 20.8516 | Correlation: 0.7797999978065491
INFO:training:Epoch: 98 | Training Loss: 281957.1816774764 | MAE: 2395318.0286 | MSE: 5714584023296.326 | RMSE: 1174.0856 | RSE: 182.2844 | RAE: 28.4385 | Correlation: 0.7749000191688538
INFO:training:Epoch: 99 | Training Loss: 304748.04142099054 | MAE: 2118408.146 | MSE: 4185253634666.231 | RMSE: 1100.0042 | RSE: 141.3233 | RAE: 21.5985 | Correlation: 0.7797999978065491
INFO:training:Epoch: 100 | Training Loss: 275366.15197523584 | MAE: 2128263.7345 | MSE: 3900518678460.0815 | RMSE: 1099.6475 | RSE: 144.153 | RAE: 22.0659 | Correlation: 0.7820000052452087
